// key	CHAT_
c405_true3	M'échapper ne m'apporterait rien.\Je me retrouverais simplement face à mes faiblesses.\Je continuerai à avancer.\Et toi, que feras-tu ?
c405_victory	Je te reconnais pour cette fois.
c406_boss_long	Miaou ! Vous ne m'aurez pas !
c406_boss_short	En chasse !
c406_ctskill	À l'attaque !
c406_death_1	Ouuuh... Ils m'ont eue !
c406_death_2	C'est la... fin... du voyage...
c406_drive	Miaouuu !
c406_hit_1	Aaah !
c406_hit_2	Ooooh !
c406_hit_3	Hélà !
c406_prskill	Attention... j'attaque !
c406_skill	Miaou miaou miaou !
c406_spa	Trrrrop bien...
c406_startbt	Oui, j'y vais, ça va !
c406_story1	Et hop ! Maintenant, il faut s'excuser !
c406_story2	Miaou... C'est que... je ne sais rien faire d'extraordinaire, hein.
c406_story3	Mmh, bon...\Très bien, je vous accorde une petite pause.
c406_true1	Je me demande ce que fait Caracal...
c406_true2	Les humains sont des Friends si gentils...
c406_true3	Je veux qu'on reparte ensemble en voyage, un jour !
c406_victory	Ouaiiiis ! On a gagné !
c407_boss_long	Il y a un problème, dans ce parc !
c407_boss_short	Le trésor... il m'appelle !
c407_ctskill	Je ne sais pas ce qui se passe, mais je m'en occupe !
c407_death_1	Impossible !
c407_death_2	Ah, je me meurs...
c407_drive	Je vais conquérir le monde !
c407_hit_1	Aïïïe !
c407_hit_2	Hein ?
c407_hit_3	Assez !
c407_prskill	Et voilà !
c407_skill	Raaah !
c407_spa	*soupir* Ce que c'est agréable...\Fennec devrait venir, elle aussi.
c407_startbt	Je m'en occupe !
c407_story1	C'est bizarre ! C'est doux et sucré, mais ça fond dans la bouche !
c407_story2	Fennec ! Viens, on va attraper des nuages !
c407_story3	Serval, Fennec, essayez vous aussi !\C'est blanc, sucré, doux, ça fond dans la bouche et c'est super bon !
c407_true1	Je sais qu'on dirait que je me lave les mains, mais en fait, je cherche de la nourriture dans la rivière !
c407_true2	Le problème, c'est que je n'attrape pas grand-chose... alors motus, il ne faut pas que ça se sache !
c407_true3	Où est Fennec ? Elle vient m'aider, quelquefois.
c407_victory	Ensemble, nous sommes invincibles !
c408_boss_long	Ringtail, fais attention.
c408_boss_short	Je te l'avais dit... Calme-toi.
c408_ctskill	Allez, c'est parti !
c408_death_1	C'en est fini de moi...
c408_death_2	Ringtail... À toi de jouer, maintenant.
c408_drive	Je ferai de mon mieux !
c408_hit_1	Argh...
c408_hit_2	Aaah !
c408_hit_3	Aïïïe !
c408_prskill	J'en étais sûre !
c408_skill	Joli !
c408_spa	Quel endroit extraordinaire !
c408_startbt	Ringtail, arrête de foncer comme ça !
c408_story1	Toi, quand tu as une idée dans la tête...
c408_story2	Ils sont hauts, les nuages... On devrait aller dans un endroit élevé, genre le sommet d'une montagne, non ?
c408_story3	Je comprends mieux pourquoi tu pensais que ça venait des nuages.
c408_true1	Se rappeler de l'emplacement des étoiles et du soleil... c'est essentiel.
c408_true2	Grâce à mes oreilles, je n'ai jamais trop chaud.
c408_true3	Oh, bon sang... Ringtail a recommencé !
c408_victory	Merci ! Oh, merci !
c409_10_boss_long	Cessez de me traiter comme une enfant !
c409_10_boss_short	Vous risquez de ne plus pouvoir vous passer de moi, maintenant que j'ai grandi !
c409_10_ctskill	Tenez, voici pour vous. C'est cadeau. ♥
c409_10_death_1	Je... je peux encore me battre !
c409_10_death_2	J'ai juste… un peu faim...
c409_10_drive	Tenez, prenez des donuts !
c409_10_hit_1	Hein ?
c409_10_hit_2	Aaaah !
c409_10_hit_3	Il va falloir faire mieux que ça !
c409_10_prskill	Je vais vous fourrer tout ça dans la bouche !
c409_10_skill	Est-ce que je peux en prendre une grosse bouchée ?
c409_10_spa	Venez, on va mettre de l'eau partout !
c409_10_startbt	Vous me donnerez une récompense, quand j'aurai gagné ?
c409_10_story1	Mmmh ! \Ch'est drôlement chavoureux !
c409_10_story2	Ça, c'est pour les bons donuts que vous m'avez donnés ♥
c409_10_story3	Je vais me battre. \Courez !
c409_10_true1	Quelqu'un qui offre des donuts ne peut pas être totalement mauvais. \Peut-être que, si je les accompagne, ils m'en donneront d'autres ?
c409_10_true2	Quand vous dites "donuts", \à quoi pensez-vous ? À des flics !\Ils sont trop cools... \Je vais vous aider, moi aussi !
c409_10_true3	À partir de maintenant, je... \Je me battrai à vos côtés.
c409_10_victory	Récompensez-moi avec des donuts. ♥
c409_boss_long	Je finis ça et je fais une pause goûter ♥
c409_boss_short	Oooh !\Il y a tant de choses à manger ! ♥
c409_ctskill	Je vais t'en laisser un peu !
c409_death_1	Nooon, j'aime pas ça...
c409_death_2	Bouh, je déteste ça !
c409_drive	Allez, on fait de la place pour le dessert !
c409_hit_1	Aaah !
c409_hit_2	Non !
c409_hit_3	Aaah...
c409_prskill	Faisons une soirée donuts !
c409_skill	Allez, fais "aaaah" !
c409_spa	Plouf, plouf ! Venez jouer dans l'eau avec moi !
c409_startbt	Miam !\C'est trop bon ♥
c409_story1	Hi hi hi ♥\Je suis sûre que vous changerez d'avis après l'avoir goûté.\Vous allez découvrir la joie que les donuts apportent ♥
c409_story2	Dès que vous m'avez donné ce donut,\j'ai eu une vision de cette petite fille dont les yeux brillaient pendant qu'elle le mangeait,\le visage rayonnant de bonheur.
c409_story3	Ne soyez pas comme ça.\Il n'y a pas de meilleur moyen de se rapprocher de quelqu'un\qu'en partageant un délicieux donut !\Hi hi hi ♥
c409_true1	Miam ! Ce donut est trop bon ♥\Je l'ajoute à la liste de vos potentiels donuts prédestinés.\Vous devez le goûter dès que possible.\Hi hi hi ♥
c409_true2	Cette fille avait l'air super heureuse\quand elle a mangé le donut que j'avais laissé sur son bureau.\On dirait qu'elle a apprécié son cadeau à la crème de pêche ♥
c409_true3	Hi hi ♥ La recherche de votre donut prédestiné\n'est qu'une excuse.\En réalité, l'air grognon que vous prenez quand je vous nourris de force\est tellement adorable que j'ai envie de continuer ♥
c409_victory	Aaaah, j'ai la peau du ventre bien tendue ♥
c410_boss_long	Bla bla bla, trêve de bavardages !
c410_boss_short	Ah, te voilà.
c410_ctskill	Amène-toi, je t'attends !
c410_death_1	Tu as eu... de la chance...
c410_death_2	Argh !
c410_drive	Tu crois pouvoir me battre ?
c410_hit_1	C'était censé être une attaque ?
c410_hit_2	Contre qui est-ce que tu crois te battre ?
c410_hit_3	Gueuh !
c410_prskill	Tu penses pouvoir m'échapper ?
c410_skill	Tu vas y passer !
c410_spa	Tu pensais vraiment que ça me ferait plaisir de venir dans ce genre d'endroit ?\Apporte-moi de l'eau fraîche.
c410_startbt	Ce n'est rien !
c410_story1	Oh, j'ai une idée !\Quand je l'aurai battue,\je mettrai un terme à tout ça une bonne fois pour toutes !
c410_story2	Il va vraiment falloir que je tue Rufus,\hein ?\*soupir*\Quelle plaie.
c410_story3	Écoute.\Les démons sèment la destruction.\Si on trompe les humains,\c'est pour faciliter leur anéantissement.
c410_true1	Notre rencontre est peut-être le fruit du destin.\Tu veux qu'on se batte à nouveau ?\ Ha ha ha ! Je t'ai fait peur ?\Je plaisantais.
c410_true2	Le Royaume des mortels n'est pas très amusant.\On ne peut pas déclencher de conflit tous les jours comme dans le Royaume infernal.
c410_true3	Tu vas douter de moi pendant encore longtemps ?\Fais-moi confiance.\Je me battrai pour toi jusqu'à la fin.\Je me battrai tant que tu seras mon maître.
c410_victory	C'était super !
c412_88_boss_long	Par le sang du martyr, je vous l'ordonne.
c412_88_boss_short	Ô Seigneur, ayez miséricorde.
c412_88_bubble_prskill	Priez pour nous.
c412_88_bubble_skill	Entendez ma prière.
c412_88_ctskill	Pardonnez-moi...
c412_88_death_1	Seigneur... Le pécheur est revenu...
c412_88_death_2	Miséricorde...
c412_88_drive	La plus noble des personnes l'ordonne...
c412_88_hit_1	Ainsi qu'au commencement...
c412_88_hit_2	Argh...
c412_88_hit_3	Oh...
c412_88_hit_4	Bon débarras.
c412_88_hit_5	Quelle sournoiserie...
c412_88_hit_6	Oh non !
c412_88_hit_7	Pardonnez-nous.
c412_88_hit_8	Disparais, démon !
c412_88_hit_9	Espèce de...
c412_88_prskill	Priez pour nous.
c412_88_skill	Entendez ma prière.
c412_89_boss_long	Par le sang du martyr, je vous l'ordonne.
c412_89_boss_short	Ô Seigneur, ayez miséricorde.
c412_89_bubble_prskill	Priez pour nous.
c412_89_bubble_skill	Entendez ma prière.
c412_89_ctskill	Pardonnez-moi...
c412_89_death_1	Seigneur... Le pécheur est revenu...
c412_89_death_2	Miséricorde...
c412_89_drive	La plus noble des personnes l'ordonne...
c412_89_hit_1	Ainsi qu'au commencement...
c412_89_hit_2	Argh...
c412_89_hit_3	Oh...
c412_89_hit_4	Bon débarras.
c412_89_hit_5	Quelle sournoiserie...
c412_89_hit_6	Oh non !
c412_89_hit_7	Pardonnez-nous.
c412_89_hit_8	Disparais, démon !
c412_89_hit_9	Espèce de...
c412_89_prskill	Priez pour nous.
c412_89_skill	Entendez ma prière.
c412_boss_long	Guidez mon âme.
c412_boss_short	Ayez miséricorde.
c412_ctskill	Pardonnez-moi...
c412_death_1	Seigneur... le pécheur est revenu...
c412_death_2	Miséricorde...
c412_drive	Je suis le messager du Seigneur !
c412_hit_1	D'accord...
c412_hit_2	Gueuh...
c412_hit_3	Argh !
c412_prskill	Telle est la volonté du Seigneur !
c412_skill	Entendez la voix du Seigneur !
c412_spa	Donnez-moi le courage de résister aux\pièges de Satan.
c412_startbt	Seigneur, protégez-moi.
c412_story1	Pardonnez-nous, ô Seigneur.
c412_story2	Toute créature vivante a une destinée.\Si telle est la volonté du Seigneur, je lui obéirai.
c412_story3	Il faut réparer les erreurs.\Ainsi dit le Seigneur,\"car tu es poussière et tu retourneras à la poussière."
c412_true1	C'est toi, Abel ?\Vas-tu enfin me pardonner ?\Comme c'est étrange. Tu devrais être mort.\Hmpf. Ce n'est qu'un cauchemar, on dirait.
c412_true2	Bonjour, Abel.\Cette journée va être longue, je le crains.\Tu en fais toujours trop.\Si tu te retrouves dans l'embarras, dis-le-moi.
c412_true3	Oh, Abel. J'ai encore fait ce rêve... le même que d'habitude.\Je t'ai tué de mes propres mains. Je survis...\Et je me mets à entendre la voix de cette personne.\Elle m'appelle, me demande si je l'entends enfin.
c412_victory	Merci, ô Seigneur.
c414_10_boss_long	Tu vas t'enfuir après avoir fait tout ce chemin ?
c414_10_boss_short	Qui est mon adversaire ?
c414_10_ctskill	Je n'en ai pas terminé !
c414_10_death_1	Hmpf. Tu as eu de la chance.
c414_10_death_2	Argh...
c414_10_drive	Tu n'as vraiment pas de chance de m'avoir croisée !
c414_10_hit_1	Ne t'emporte pas trop !
c414_10_hit_2	Oh non !
c414_10_hit_3	C'est impossible !
c414_10_prskill	Tu t'en sors bien !
c414_10_skill	Tu crées plein d'occasions pour moi !
c414_10_spa	Je n'aime pas trop\les bains chauds...
c414_10_startbt	Tu peux tenir le coup ?
c414_10_story1	Je vais partout où il y a de l'eau !\Pour une hydrotireuse, l'eau, c'est la vie !
c414_10_story2	Lisa, je vais te donner une chance de retrouver ta dignité.\Annie n'interviendra pas, cette fois.\Affronte-moi toute seule !
c414_10_story3	Ce n'est pas si mal de poser son pistolet\et de s'amuser simplement de temps en temps !
c414_10_true1	Dans les batailles de pistolets à eau, ce qui compte, c'est les compétences.\Si tu veux gagner, tu ne peux pas compter sur la chance.\Tout ce qu'il faut faire, c'est se battre.
c414_10_true2	Lisa ?\Annie est allée jusqu'à lui donner un pistolet.\Ce n'est pas une adversaire à prendre à la légère.
c414_10_true3	Tu veux savoir pourquoi je fais des batailles de pistolets à eau ?\Pour devenir une légende.\Pour graver mon nom dans les annales.\C'est tout ce que je veux.
c414_10_victory	Ce combat était incroyable !
c414_89_boss_long	Tu me défies ? Tu n'es qu'un enfant.
c414_89_boss_short	J'attendais ce moment !
c414_89_ctskill	Hmpf. Pas la peine d'aller jusque-là.
c414_89_death_1	Les tireurs...\ne tournent jamais le dos...\même quand ils meurent...
c414_89_death_2	Argh...
c414_89_drive	Les tireurs ne regardent jamais en arrière !
c414_89_hit_1	Gah !
c414_89_hit_2	Aah !
c414_89_hit_3	Ha ha ha !
c414_89_hit_4	Sale mioche !
c414_89_hit_5	Intéressant...
c414_89_hit_6	Comment est-ce que...
c414_89_hit_7	Tu appelles ça une attaque ?
c414_89_hit_8	Tu t'en sors bien !
c414_89_hit_9	Argh !
c414_89_prskill	Tu oses détourner ton regard de moi ?
c414_89_skill	Voyons ce que tu vaux !
c414_boss_long	Tu vas t'enfuir après avoir fait tout ce chemin ?
c414_boss_short	Qui est mon adversaire ?
c414_ctskill	Hmpf. Pas la peine d'aller jusque-là.
c414_death_1	Les tireurs...\ne tournent jamais le dos...\même quand ils meurent...
c414_death_2	Argh...
c414_drive	Fini de jouer !
c414_hit_1	Argh !
c414_hit_2	Pah !
c414_hit_3	Tu as fait une grave erreur...
c414_prskill	Mes cibles ne s'échappent pas !
c414_skill	Je m'en charge !
c414_spa	Les batailles de pistolets à eau sont interdites dans les sources chaudes.\Tout le monde le sait.
c414_startbt	Cache-toi derrière moi !
c414_story1	Je vais partout où il y a de l'eau !\Pour une hydrotireuse, l'eau, c'est la vie !
c414_story2	Lisa, je vais te donner une chance de retrouver ta dignité.\Annie n'interviendra pas, cette fois.\Affronte-moi toute seule !
c414_story3	Ce n'est pas si mal de poser son pistolet\et de s'amuser simplement de temps en temps !
c414_true1	Dans les batailles de pistolets à eau, ce qui compte, c'est les compétences.\Si tu veux gagner, tu ne peux pas compter sur la chance.\Tout ce qu'il faut faire, c'est se battre.
c414_true2	Lisa ?\Annie est allée jusqu'à lui donner un pistolet.\Ce n'est pas une adversaire à prendre à la légère.
c414_true3	Tu veux savoir pourquoi je fais des batailles de pistolets à eau ?\Pour devenir une légende.\Pour graver mon nom dans les annales.\C'est tout ce que je veux.
c414_victory	Ce combat était incroyable !
c415_boss_long	Tu crois que t'as c'qu'il faut pour être mon adversaire ?
c415_boss_short	Vite et bien !
c415_ctskill	Reste cool !
c415_death_1	Si on s'revoit, je...
c415_death_2	Argh...
c415_drive	Ce match est déjà terminé.
c415_hit_1	Hé hé !
c415_hit_2	C'est marrant.
c415_hit_3	Gueuh !
c415_prskill	Tout est en vrac.
c415_skill	Arrête de t'la jouer.
c415_spa	J'aime bien les ruisseaux de montagne,\mais les sources chaudes, c'est pas mal non plus.
c415_startbt	Couvre-moi !
c415_story1	J'vois bien qu'tes intentions sont bonnes.\T'as c'qu'il faut pour brandir le Dragon cracheur !
c415_story2	Écoute, j't'ai appris plein d'trucs.\Mais au bout du compte, c'est à toi d'gagner\cette bataille de pistolets à eau.
c415_story3	C'est dommage qu'tu sois pas partant pour les batailles\de pistolets à eau. Heureusement,\c'est pas l'seul moyen de s'amuser...
c415_true1	On peut dire que la patience et la retenue\sont les qualités d'un hydrotireur.\Et t'en manques cruellement.
c415_true2	Un été infini, ça existe pas.\C'est dommage, mais c'est la vie.\Enfin, si t'attends un peu,\un nouvel été finira par arriver.
c415_true3	Lisa et Davi sont mes chères élèves.\On a un lien spécial.\C'est grâce à toi que j'les ai rencontrées.
c415_victory	C'est grâce à moi, tu sais !
c416_10_boss_long	Ne t'enfuis pas.
c416_10_boss_short	Tomber sur moi, quel manque de bol !
c416_10_ctskill	Bouh ! T'as eu peur, hein ?
c416_10_death_1	Zut... J'avais pourtant fait des progrès...
c416_10_death_2	Rejouons ensemble, un jour...
c416_10_drive	Je vais t'envoyer dans le Styx !
c416_10_hit_1	Oh, sérieux ?
c416_10_hit_2	Je me vengerai.
c416_10_hit_3	Aïe...
c416_10_prskill	Psst, un conseil : barre-toi rapidement.
c416_10_skill	Haaa ha ha ha !
c416_10_spa	Allez, viens...\Barbote avec moi.\Oublions le Royaume.
c416_10_startbt	Et si on s'entraînait un peu ?
c416_10_story1	Tu as beau leur répéter, ils ne comprennent rien.\Ça me rappelle un certain nigaud...
c416_10_story2	Je dis ça alors que je ne participe pas\au concours du Roi des démons,\mais si tu t'en es sorti vivant,\j'appelle pas ça un échec.
c416_10_story3	Un démon qui a perdu sa virginité avec l'aide d'une exorciste...\C'est une histoire d'horreur, pas vrai ?
c416_10_true1	Dommage. Ce démon était adorable, mais pas très malin.\Heureusement que Kanaloa n'aime pas les pistolets à eau.
c416_10_true2	Je te croyais mort...\Je suis heureuse d'avoir tort.
c416_10_true3	Les jours étaient calmes, mais ennuyeux.\Je suis contente que ce soit plus animé.
c416_10_victory	C'est plus amusant que les pistolets à eau !
c416_87_boss_long	Je fais si peur que ça ?\Ne t'inquiète pas.
c416_87_boss_short	Un peu de courage !
c416_87_bubble_prskill	Tu vas voir qui je suis vraiment.
c416_87_bubble_skill	Tu seras bientôt un fantôme...\Hé hé hé.
c416_87_ctskill	Bouh ! T'as eu peur, hein ?
c416_87_death_1	Zut... J'avais pourtant fait des progrès...
c416_87_death_2	Rejouons ensemble, un jour...
c416_87_drive	Qu'est-ce que tu veux d'écrit sur ta tombe ?
c416_87_hit_1	Ngh !
c416_87_hit_2	Ourf...
c416_87_hit_3	Tu en redemandes ?
c416_87_hit_4	Hé hé hé...
c416_87_hit_5	T'as eu ta dose ?
c416_87_hit_6	Ah...
c416_87_hit_7	Oh, flûte.
c416_87_hit_8	Ça fait mal, tu sais.
c416_87_hit_9	Nooon !
c416_87_prskill	Tu vas voir qui je suis vraiment.
c416_87_skill	Qu'est-ce que tu veux d'écrit sur ta tombe ?
c416_boss_long	Tu as déjà vu un feu follet ?
c416_boss_short	Ta chance t'abandonne ?
c416_ctskill	Je t'ai fait peur ?\Hi hi !
c416_death_1	La mort est pas une fin...\Tu le sais, pas vrai ?
c416_death_2	Hi hi hi !
c416_drive	Je veux t'entendre crier.
c416_hit_1	Argh !
c416_hit_2	Hnng !
c416_hit_3	Aaaah ! Gah !
c416_prskill	Tu m'échapperas pas !
c416_skill	Chut. Tais-toi.
c416_spa	Ah, c'est vrai. C'est un secret, mais...\je vais te le dire quand même.\La dame, là-bas, elle te regarde\depuis tout à l'heure.
c416_startbt	T'as pas entendu quelque chose de bizarre ?
c416_story1	Grr... Elles sont vraiment pénibles.\Pourquoi il a fallu que je naisse dans une famille\avec deux sœurs comme elles ?
c416_story2	Je pensais que la vie serait facile, ici.\Mais elles ont pas la moindre idée de la façon dont les choses fonctionnent, ici !\En réalité, vivre ici tout en s'occupant d'elles\est bien plus dur que je l'imaginais.
c416_story3	Normalement, y a que les trouillards qui se font avoir par les fantômes,\mais je suppose que t'en fais partie.
c416_true1	C'est pas un peu gamin, les batailles de pistolets à eau ?\Faire peur à des poules mouillées\est bien plus amusant.\Hi hi !
c416_true2	Tu savais que ça portait bonheur d'avoir sept poils de chat ?\D'ailleurs, tu descends pas des chats, toi ?\Hi hi ! Tu as intérêt à faire attention !
c416_true3	Tu devrais pas ignorer l'existence de l'âme.\Mourir ne signifie pas que c'est la fin.\Tu aurais déjà dû en rencontrer.\Non ?
c416_victory	Quoi ?\J'arrive pas à croire que c'est déjà fini.
c417_10_boss_long	Même nous, les renards, nous aimons jouer dans l'eau.
c417_10_boss_short	Qu'on est bien à l'ombre !
c417_10_ctskill	Pas assez rapide.
c417_10_death_1	C'est vexant !
c417_10_death_2	Oh... mon amour...
c417_10_drive	Tu paieras cet affront de ta vie.
c417_10_hit_1	Ah !
c417_10_hit_2	Gah...
c417_10_hit_3	Ça fait mal !
c417_10_prskill	Silence.
c417_10_skill	Me revoilà !
c417_10_spa	Hé ! C'est malpoli de toucher la queue d'une dame sans sa permission.
c417_10_startbt	Je déteste la chaleur !
c417_10_story1	Si je trouvais un jour quelqu'un que j'aime aussi profondément et sincèrement\que j'ai aimé cet homme, je lui serais totalement dévouée.\Je suis à la recherche de ce bonheur.
c417_10_story2	Les hommes fascinés par un faux amour\ne m'intéressent pas du tout.\La viande, elle, est irréprochable.
c417_10_story3	Hmm... Maintenant que j'y pense, je lui ai vraiment fait du tort.\Après ce que nous avons traversé, il vaudrait mieux\que j'évite de lui causer trop de problèmes...
c417_10_true1	Tu avais promis de t'occuper de moi. Tu ne peux même pas m'offrir\une dizaine d'assiettes de viande. Tu devrais avoir honte !
c417_10_true2	Retomberai-je amoureuse\un jour ? Je ne sais pas...
c417_10_true3	J'ai essayé de tenir parole.\La viande m'aide à oublier le passé.
c417_10_victory	Ça, c'est ce qu'il fallait !
c417_89_boss_long	Je suis sûre que tu ignores ce que l'on ressent\lorsque l'on perd un être cher...
c417_89_boss_short	Oh... Mon amour...
c417_89_ctskill	Tu connaîtras le désespoir.
c417_89_death_1	Ah... Au bout du compte, je n'aime qu'une seule personne...
c417_89_death_2	Je vais enfin... pouvoir te rejoindre...
c417_89_drive	Subis ma rancune !
c417_89_hit_1	Aïe !
c417_89_hit_2	Argh...
c417_89_hit_3	Hi hi. Tu me fais rire.
c417_89_hit_4	Mais qu'est-ce que tu touches ?!
c417_89_hit_5	Ne touche pas à mes queues !
c417_89_hit_6	Alors là !
c417_89_hit_7	Ouuuh !
c417_89_hit_8	Oh oh, quelle surprise.
c417_89_hit_9	Insolence !
c417_89_prskill	Je te déteste !
c417_89_skill	Je me demande...\Pourras-tu survivre à ceci ?
c417_boss_long	Je... Je suis à la recherche d'un nouvel amour.
c417_boss_short	Je te montrerai à quoi ressemble vraiment l'enfer.
c417_ctskill	Prends ça.
c417_death_1	Oh, que c'est fâcheux...
c417_death_2	Ah... Je vais peut-être revoir... l'homme que j'aimais...
c417_drive	Tu ne peux pas m'échapper.
c417_hit_1	Mmh !
c417_hit_2	Hm ? Est-ce que tu viens de me toucher ?
c417_hit_3	Je n'ai presque rien senti.
c417_prskill	Voyons voir. Nous allons jouer avec mes queues.
c417_skill	Je me demande...\Pourras-tu survivre à ceci ?
c417_spa	Hé ! C'est malpoli de toucher la queue d'une dame sans sa permission.
c417_startbt	Tu peux fuir à l'autre bout du monde, mais tu ne m'échapperas pas.
c417_story1	Si je trouvais un jour quelqu'un que j'aime aussi profondément et sincèrement\que j'ai aimé cet homme, je lui serais totalement dévouée.\Je suis à la recherche de ce bonheur.
c417_story2	Les hommes fascinés par un faux amour\ne m'intéressent pas du tout.\La viande, elle, est irréprochable. ♥
c417_story3	Hmm... Maintenant que j'y pense, je lui ai vraiment fait du tort.\Après ce que nous avons traversé, il vaudrait mieux\que j'évite de lui causer trop de problèmes...
c417_true1	Trouver un nouvel amour\est plus compliqué que je l'imaginais.
c417_true2	Les plats de viande modernes sont-ils tous ainsi ?\Tellement juteux, et cette texture... Aaaah, je veux que mon nouvel amour\soit un homme capable de m'offrir des montagnes de viande !
c417_true3	Ta pauvreté ne te permet pas de m'acheter beaucoup de viande.\Pourtant, la viande que tu cuisines est incroyablement délicieuse.\Hmpf. Cela ne me déplairait pas si tu devenais mon nouvel amour.
c417_victory	Le perdant me donnera de la viande !
c418_boss_long	J'abattrai le marteau de la justice sur tous ceux qui ne respectent pas la loi.
c418_boss_short	Vous êtes mon adversaire ?\Intéressant...
c418_ctskill	Le mal ne sera pas pardonné !
c418_death_1	Ah...\Je voulais rester avec vous... un peu plus longtemps...
c418_death_2	Je n'ai pas pu accomplir mon devoir...\Pardon...
c418_drive	Je sors le grand jeu !
c418_hit_1	Ghh...
c418_hit_2	Gah...
c418_hit_3	Insolence !
c418_prskill	Je vous montrerai la véritable justice !
c418_skill	Arrêtez ça si vous le pouvez !
c418_spa	Ah... Cet endroit est très... apaisant.
c418_startbt	Je vais vous montrer à quoi ressemble un véritable combat !
c418_story1	Qu'est-ce qui m'arrive ?\Je n'étais pas comme ça avant.
c418_story2	Je ne savais absolument rien d'elle.\Mais quand je l'ai vue pour la première fois,\j'ai ressenti le besoin de la protéger.
c418_story3	Que toutes les vermines des environs soient prévenues !\Quiconque fera du mal à Tamamo aura affaire à moi !
c418_true1	Depuis la fusion avec l'arc,\mon cœur a subi des changements que je n'aurais pas pu imaginer.\Je dois l'accepter, je n'ai pas le choix.
c418_true2	Dans ce monde, bien trop de personnes te veulent du mal.\Je n'ai pas d'autre choix que de te protéger.
c418_true3	Je serai toujours à tes côtés.\Je te protégerai de tous les dangers.\C'est pourquoi tu peux me faire confiance.
c418_victory	C'était gagné d'avance.
c419_boss_long	Alors… Qu'est-ce que tu ressens pour moi… ?
c419_boss_short	Tu l'aimes plus que moi ?
c419_ctskill	Tu veux que je le dise ?
c419_death_1	*sanglot* Ouin…
c419_death_2	Vilain menteur.
c419_drive	C'était… incroyable hier soir.
c419_hit_1	Très bien.
c419_hit_2	Mmmgh…
c419_hit_3	Argh !
c419_prskill	Coquin, va…
c419_skill	… J'imagine que je te plais comme ça.
c419_spa	Euh… Tu peux arrêter de me regarder comme ça ? C'est flippant…
c419_startbt	Bienvenue.
c419_story1	Le passé, c'est le passé.
c419_story2	Mais maintenant, si tu t'avises de me tromper… je vais me fâcher.
c419_story3	Tant que je reste la première, tu peux faire ce que tu veux avec elle. Ça ne changera rien entre nous.
c419_true1	Le mariage c'est un peu ringard, non ? Franchement, je me demande bien qui ça fait encore rêver.
c419_true2	Écoute… Si je suis là, c'est parce que je t'aime bien.
c419_true3	Comment ça ? C'est normal, non ? Toi aussi, tu es libre de vivre comme tu l'entends… Tant que tu ne te mets pas en tête de me tromper…
c419_victory	Hé hé, merci…
c420_10_boss_long	Hé… Tu plaisantes… ?
c420_10_boss_short	Ne fais pas l'idiot.
c420_10_ctskill	Quoi… ? Pffff…
c420_10_death_1	Non… Ce n'est pas possible…
c420_10_death_2	*soupir*
c420_10_drive	À la prochaine.
c420_10_hit_1	*soupir*
c420_10_hit_2	...
c420_10_hit_3	Urgh…
c420_10_prskill	J'y crois pas...
c420_10_skill	Hein… ?!
c420_10_spa	Tu as quelque chose à me dire ?
c420_10_startbt	Lâchez-vous !
c420_10_story1	… Je ne te fais vraiment plus d'effet ?
c420_10_story2	Je me trompais, alors.
c420_10_story3	Désolée, j'ai des projets
c420_10_true1	En fait, j'ai toujours eu l'impression d'avoir un fil à la patte.
c420_10_true2	C'est toujours mieux de se sentir libre.
c420_10_true3	C'est devenu trop plan-plan entre nous peut-être.
c420_10_victory	Une bonne chose de faite.
c420_89_boss_long	Je voulais vous parler de quelque chose.
c420_89_boss_short	Alors, on se réveille ?
c420_89_bubble_prskill	Jamais je ne te le pardonnerai !
c420_89_bubble_skill	Je te déteste !
c420_89_drive	Vous savez ce que ça veut dire, Full Body ?
c420_89_hit_1	Ce n'est pas possible !
c420_89_hit_2	T'es malade !
c420_89_hit_3	Pourquoi moi ?!
c420_89_hit_4	C'est bien ce que je crois ?
c420_89_hit_5	Réfléchis bien, avant de parler !
c420_89_hit_6	Écoute, tu…
c420_89_hit_7	Oh, mais je suis parfaitement calme.
c420_89_hit_8	Urgh…
c420_89_hit_9	C'est quoi ?
c420_89_prskill	Jamais je ne te le pardonnerai !
c420_89_skill	Je te déteste !
c420_boss_long	Alors si tout va bien, c'est parce que tu vois une autre fille ?
c420_boss_short	Ça t'a plu, cette aventure, non ?
c420_ctskill	Qu'est-ce que j'ai fait de mal ?
c420_death_1	Au secours !
c420_death_2	Aaargh !
c420_drive	… Je crois que je suis enceinte.
c420_hit_1	C'est quoi ?
c420_hit_2	Eh bien…
c420_hit_3	Ne restez pas là !
c420_prskill	Je te déteste !
c420_skill	Je… suis désolée.
c420_spa	Ah, ce que ça fait du bien !
c420_startbt	Allez, j'y vais !
c420_story1	Ça te va, alors… C'est une bonne chose.
c420_story2	Oh, mais j'ai bien l'intention de reprendre le travail après l'accouchement.\Il faudra qu'on se partage les corvées ménagères, d'accord ?\Et plus question de laisser tes affaires traîner partout dans la maison !
c420_story3	Ah, oui…\Il faudrait arrêter de fumer, aussi.\C'est mauvais pour le bébé.
c420_true1	C'est vrai, on peut continuer comme ça, mais…
c420_true2	Je ne parlais pas de ça, mais de ton téléphone ! Tu en as acheté un autre ?
