// key	HECATE_BOOK_TITLE_SHELF_	HECATE_BOOK_TITLE_	HECATE_BOOK_TITLE_SUB_	HECATE_BOOK_DESC_
100728	Allez!	Allez!	Narrative Dungeon	有名なフェンシング選手と、その選手に憧れる優勝候補。
100729	Endless\Valentine	Endless Valentine	Ragna:Break Season 14	この気持ちは何？なんで胸がドキドキするんだ？
100730	VERITAS LUX MEA	VERITAS LUX MEA	Season Scenario	さあ来い、苦難と試練よ！\真理は我が光。
100731	Tail of Ouroboros	Tail of Ouroboros	Season Scenario	分かれ道に立った悪魔よ。美しさはここにある。
100732	ワイアット	グレネードワイアット	Awakening Scenario	戦場に必要なのは、大切な戦友と圧倒的な火力だ！
100733	テオファノ	ぽわぽわテオファノ	Awakening Scenario	ちょっと変でもだいじょうぶですよ。\いつも応援しますね。
100734	Chapter.3-2\Les Miserables	3-2 Les Miserables	Destiny Child Chapter.3	あなたは殺してはならない。\出エジプト記20章13節より。
100736	クババ	チェイサークババ	Awakening Scenario	真の王は誰なのか、きっちり教えてやろう。
100737	ユーナ	漆黒の影ユーナ	Awakening Scenario	私はあなたの闇。\あなたの光を守る影よ。
100738	La Dolce Vita	La Dolce Vita	Narrative Dungeon	心の奥に潜めていた甘い記憶をもう一度…
100739	アルテミシア	指揮官アルテミシア	Awakening Scenario	どんなピンチであろうとも、戦場を支配してみせるわ！
100740	ドリュアス	気ままな妖精ドリュアス	Awakening Scenario	なんか食べたいな～フライドチキンにしようかな…？\ハンバーガーもおいしそうだし…ピザだって…
100742	Starry Night	Starry Night	Season Scenario	星の降る夜、はるか彼方の故郷はいずこ…
100743	短編集\パンドラの箱	短編集:パンドラの箱	Side Story	他では語れない複雑な関係。
100745	メシエ	救国の新星メシエ	Awakening Scenario	プテナ帝国第8皇女メシエの名において宣言するッ！\飢えた民を救うため、余は新たな国を築くッ！
100746	ロザンナ	亡命の踊り子ロザンナ	Awakening Scenario	毎晩、歌と踊りを楽しんでいた…\あのころに戻りたいです。
100747	Chapter.3-3\Childhood's End	3-3 Childhood's End	Destiny Child Chapter.3	繰り返す運命の歯車には、始まりも終わりもなかった。
100748	ボタン	還元する ボタン	Awakening Scenario	真理っていうのは存在するがゆえに虚しく、\存在しないがゆえに価値があるものなのよ。
100749	セト	裁きの聖者 セト	Awakening Scenario	余は主の剣なり…\裁きの日に臨む、偉大なる呪い…
100752	Cat, Dog\and\Devil	Cat, Dog and Devil	Narrative Dungeon	ワンコとニャンコが世界の果てまで大脱走！
100753	ラッシー	夢みるワンコラッシー	Awakening Scenario	いつでも呼んでください！\ご主人さまの力になりますから！
100754	ケットシー	問題ニャンコケットシー	Awakening Scenario	ニャニャッ？\わたしとお友だちになりたいの？
100755	SOUL	SOUL	Season Scenario	どうすれば、運命に逆らえるのですか？
100756	バリ	服従のバリ	Awakening Scenario	倫子様には、わたくしが必要なのです。
100757	マルドゥック	神を気取るマルドゥック	Awakening Scenario	あら、元気そうね。\ちょっと話さない？
100758	Lupin, lady\cambrioleuse	Lupin, lady cambrioleuse	Season Scenario	先に盗んだほうの勝ち！悔しかったら奪ってみなさい！
100760	Chapter.4-1\Salvation	4-1 Salvation	Destiny Child Chapter.4	目に見えるものだけを信じることなかれ。\想念が生み出した幻かもしれぬゆえ…
100761	ラーガ	愛染王ラーガ	Awakening Scenario	愛着は悲しみを生み、悲しみは恐れを生む。\愚かな衆生よ、運命(さだめ)のままに生きろ。
100762	都桂花	巫女の都桂花	Awakening Scenario	運命なんて関係ありません。\どんな選択をするかは私次第ですから。
100763	ボレアース	走るの大好きボレアース	Awakening Scenario	ねぇねぇ、あたしと競走しな～い？\もちろん、あたしが勝つけどねっ！
100764	ノトス	走り続けるノトス	Awakening Scenario	レースの結果は、走ってみなきゃわからないわ。
100765	On The Road	On The Road	Narrative Dungeon	ロードバイクがあれば言葉はいらない！
100767	ポルキュース	巫女の身代わりポルキュース	Awakening Scenario	ヒマだな～\あたしと酒を飲まないか？
100768	チャンドラ	シャーマン チャンドラ	Awakening Scenario	もう二度と手出しできないようにぶっ殺してやる。
100769	BEER, CHEERS!	BEER, CHEERS!	Season Scenario	海辺の村を悪魔から守るのは誰だ？
100770	クルースニク	敵対者クルースニク	Awakening Scenario	悪臭漂う地獄の従者ども。\くたばるなら今のうちだぞ？
100771	ストリゴイ	紅血のストリゴイ	Awakening Scenario	友よ、兄弟よ、救済者よ。\失われた時の中で、今もあなたを待っているわ。
100773	Daydream	Daydream	Narrative Dungeon	夢のような出来事が目の前に広がるから。
100774	ピロテース	優柔不断なピロテース	Awakening Scenario	わたしには恋心ってよくわからないけど…\トゥランが幸せなら…
100775	トゥラン	確信のトゥラン	Awakening Scenario	私はあの人を真剣に愛してるの。\自分の選択に後悔はないわ。
100777	Chapter.4-2\Reincarnation	4-2 Reincarnation	Destiny Child Chapter.4	輪廻の歯車よ。\地獄を踏み鳴らし、私を来世に導きたまえ。
100779	アクラシア	偶像のアクラシア	Awakening Scenario	愚かなる羊たちよ。私の囲いの中にいなさい。\
100780	デュエッサ	詐欺師デュエッサ	Awakening Scenario	よそ見しないで、あたしに忠誠を誓いなよ。\
100781	How to tame \a dog	How to tame a dog	Season Scenario	あなたたちは、私たちと一緒に暮らす資格がないわ！
100782	Chapter.4-3\Restoration	4-3 Restoration	Destiny Child Chapter.4	記憶は消えども、怒りは消せぬ。
100783	グレンデル	反撃のグレンデル	Awakening Scenario	これはきみのために用意した弾丸だよ～\憎めないサディスト、グレンデル。
100784	Rogue's March	Rogue's March	Narrative Dungeon	問題児が一堂に集結！\最強のトラブルメーカーは果たして誰？
100794	サラス	天竺のサラス	Awakening Scenario	黄泉の花を咲かせるために生きる天竺の守護者
100795	イシミ	螭龍のイシミ	Awakening Scenario	復讐のために生きる悪魔
100796	Chapter. 4-4\Inferno	4-4 inferno	Destiny Child Chapter.4	踏み出した歩みは止めることあたわず。\たとえ後悔することになろうとも…
100797	Within\Temptation	Within Temptation	Narrative Dungeon	今日は誰と遊ぼうかしら～？
100798	ヤミー	咲き誇るヤミー	Awakening Scenario	わたしはヤミー。深淵に根ざす恐ろしい死の花…\あら、怖がらせちゃった～？
100803	Chapter.4-5\Knight of Rose	4-5 Knight of Rose	Destiny Child Chapter.4	わが妹、わが花嫁よ。\雅歌5章1節より。
100804	A Christmas\Blessing	A Christmas Blessing	Narrative Dungeon	時はクリスマスシーズン。\運命の出会いを求め旅に出た、孤独な悪魔がいた。\彼女の運命のパートナーはどこにいるのだろうか？
100805	ゼガティ	抵抗するゼガティ	Awakening Scenario	私に干渉しないで。\私の好きに生きさせて。
100806	ダリア	疾走するダリア	Awakening Scenario	運命は自分でつくるものよ。\だからアンタの運命もアタシがつくってあげる！
100807	Doppelgänger	Doppelgänger	Destiny Child Sub Stories	ダビそっくりなゼガティの登場。\そして明らかになる夢魔の物語。
100808	ニコル	エピファニーニコル	Awakening Scenario	ヒミツを教えてあげよっか？\実はあたしもクリスマスは大っ嫌いなの。
100809	ぺピタ	極地のぺピタ	Awakening Scenario	極地の風は誰にも読めん。\それすなわち神の摂理なり。
100810	グリラ	捕食者グリラ	Awakening Scenario	激しい吹雪の中、やって来たのは\クリスマスの悪夢！？
100811	ラーニー	謹厳なラーニー	Awakening Scenario	バカにしないでよ！\あたし、すっごく怖い悪魔なんだから！
100812	ルナール	狡猾なルナール	Awakening Scenario	悪魔のこわ～い表情を見てると…\反抗したくなっちゃうんですよね～
100814	Assemble!	Assemble!	Destiny Child Sub Stories	突然やってきた別れ。\再会のために奔走するアリア。\そして彼女の前に現れた導き手。
100816	Chapter.4-6\Wounded Winner Part. 1	4-6 Wounded Winner Part. 1	Destiny Child Chapter.4	鋭い舌に用心せよ。\賢き者ほど狡猾なゆえ…
100817	What is love?	What is love?	Narrative Dungeon	みんなを温かく包み込むヴィヴィアン。\彼女が教える愛とは？
100824	Chapter.4-7\Wounded Winner Part. 2	4-7 Wounded Winner Part. 2	Destiny Child Chapter.4	悪魔は眠り、巡礼者は墓を踏む。
100828	Chapter.6-2\Abnormal Phenomenon	6-2 Abnormal Phenomenon	Destiny Child Chapter 6	おかしな現象が発生する世界。\自分の内面と向き合うミトラ。\そしてアシュラムの変化。
100831	カナロア	ロードカナロア	Awakening Scenario	《半神》の助言者。\内なる力を目覚めさせてくれる賢者。
100834	ベリアル	混沌のベリアル	Kizuna Scenario	魔界の最高権力者。魔王の補佐役である\3人の執政官のうちの1人で、執行官を務める。
100835	クベーラ	北方のクベーラ	Kizuna Scenario	偉大なる魔法使いマーリンの後継者と目される\前途有望な若き祓魔師
100837	Chapter.4-8\Wounded Winner\part. 3	4-8 Wounded Winner part. 3	Destiny Child Chapter.4	ソドム、十字架に張りつけられし都。\ヨハネの黙示録11章8節より。
100840	サマエル	物欲のサマエル	Awakening Scenario	物質万能主義に支配された悪魔
100841	ジェニー	水妖ジェニー	Affection Scenario	水が大好きな水妖のような悪魔
100842	エリシオン	自由のエリシオン	Affection Scenario	自由とロマンを求めて旅をする船長
100844	Where is Elysion?	Where is Elysion?	Season Scenario	大海に浮かぶ孤島で繰り広げられる物語。
100846	Chapter.5-1\HEN TO PAN	5-1 HEN TO PAN	Destiny Child Chapter.5	幸せな闇の扉よ。
100847	Chapter.5-2\Close to Nirvana	5-2 Close to Nirvana	Destiny Child Chapter.5	怨恨から解き放たれる時が来た。
100849	Summer Trouble	Summer Trouble	Narrative Dungeon	真夏に開かれたフェスティバル。\そこで数々のトラブルが巻き起こる。
100851	サロス	淫欲なサロス	Awakening Scenario	賢明で頭の回転も速いが、\欲求不満な聖物サロス。
100852	フレイヤ	スプリンター フレイヤ	Awakening Scenario	後ろから見守ってた時は知らなかったニャ。\ みんなの応援がフレイニャの力になるってことを！
100855	Chapter.6-4\On Cloud Nine\Part 1	6-4 On Cloud Nine Part 1	Destiny Child Chapter 6	夢か現実か、わからなくなるほど幸せな日々。\もしこれが夢なら覚めないでくれ。
100864	Chapter.6-5\On Cloud Nine\Part 2	6-5 On Cloud Nine Part 2	Destiny Child Chapter 6	幸せな夢、その裏にある真実。
100866	ソル	ソル		めんどくせぇ。\まとめてかかってこい。
100867	ラムレザル	ラムレザル	Awakening Scenario	この世界に来た意味は解らない。\だからこそ、解ろうと行動する。
100868	ミリア	ミリア	Awakening Scenario	中々良かったわ、貴方…。\こちらの世界にいる間は力を貸してあげる。
100869	Battle Royale	Battle Royale	Narrative Dungeon	新たな聖騎士団選抜が始まる…！？
100875	Chapter.5-3\Lifeblood	5-3 Lifeblood	Destiny Child Chapter.5	貴方は私を忘れたの？
100880	Christmas’ Carol	Christmas’ Carol	Season Scenario	キャロルのクリスマスストーリー。\きみも聞きたい？
100881	スクルージ	祝福のスクルージ	Awakening Scenario	メリークリスマ～ス！\きみはどんなプレゼントがほしい？
100882	The Invitations	The Invitations	Season Scenario	テイワズの2度目の結婚式。\その招待状には独特なコンセプトの\コスチュームチケットが同封されていて…
100883	オフォイス	黒うさオフォイス	Awakening Scenario	人生はギャンブルみたいなものでしょ？\私は自分の運勢を信じてみるわ！
100884	インターミッション: 兆し	インターミッション: 兆し	Destiny Child Chapter.4 : Intermission	正体を隠していた天界の代理人、\天使アリエル。
100885	アリエル	監視者アリエル	Awakening Scenario	正体を隠していた天界の代理人、\天使アリエル。
100886	Chapter.5-4\Angel of Light	5-4 Angel of Light	Destiny Child Chapter.5	サタンは時として、\光明の天使に扮することもある。
100900	Chapter.5-5\Fate	5-5 Fate	Destiny Child Chapter.5	運命
100907	The Sytry	The Sytry	Scenario Dungeon	しとしとしとしと、しと、しとしと！
100916	Chapter.6-1\Demigod	6-1 Demigod	Destiny Child Chapter 6	半神は神と人間の子として知られているが、\超越的存在である悪魔と\生命を宿すことのできる人間の子だ。
100922	Chapter.6-3\The Devil Executor	6-3 The Devil Executor	Destiny Child Chapter 6	魔界からやって来た招かれざる客。\その正体は魔界ナンバースリーの執行官ベリアル。
