// key	SKILL_NAME_	SKILL_VISUAL_	SKILL_DESCRIPTION_
355100903	Godforsaken		Deal {value} Damage 3 times & {p_value_1} Bonus Damage to 1 Enemy (Priority: Light Type). In PvP, {p_value_2} chance to inflict Petrify (cannot act for 10 seconds or until attacked {duration_2} times)
355100906	Godforsaken		Deal {value} Damage 4 times & {p_value_1} Bonus Damage to 1 Enemy (Priority: Light Type). In PvP, {p_value_2} chance to inflict Petrify (cannot act for 10 seconds or until attacked {duration_2} times)
35510100	Perfect Stage		Deal {value} Damage & {p_value_1} Bonus Damage to 3 Enemies (Priority: Highest ATK) and inflict Necrosis ({p_value_2} DoT, unable to cut or extend debuff) for {duration_2} seconds
355101003	Perfect Stage		Deal {value} Damage & {p_value_1} Bonus Damage to 3 Enemies (Priority: Highest ATK) and inflict Necrosis ({p_value_2} DoT, unable to cut or extend debuff) for {duration_2} seconds
355101006	Perfect Stage		Deal {value} Damage & {p_value_1} Bonus Damage to 4 Enemies (Priority: Highest ATK) and inflict Necrosis ({p_value_2} DoT, unable to cut or extend debuff) for {duration_2} seconds
35510110	Specter of Death	sfx_atk_skill_dark_mid	Deal {value} ({p_value}) Damage to 3 Enemies (Priority: Lowest HP)
355101103	Specter of Death		Deal {value} ({p_value}) Damage to 3 Enemies (Priority: Lowest HP)
355101106	Specter of Death		Deal {value} ({p_value}) Damage to 3 Enemies (Priority: Lowest HP), {p_value_1} Bonus Damage
35510121	Massacre	sfx_atk_skill_dark_mid	Deal {value} Damage 2 times to 2 Enemies (Priority: Debuffers), inflict Blind (decrease Attack ACC {p_value_1}) for {duration_1} seconds. In PvP, inflict Skill Gauge Blast ({p_value_2} Bonus Damage in proportion to the Skill Gauge and Skill Gauge reset) to 2 Debuffer Enemies
355101213	Massacre		Deal {value} Damage 2 times to 2 Enemies (Priority: Debuffers), {p_value_2} Bonus Damage and inflict Blind (decrease Attack ACC {p_value_1}) for {duration_1} seconds. In PvP, inflict Skill Gauge Blast ({p_value_3} Bonus Damage in proportion to the Skill Gauge and Skill Gauge reset) to 2 Debuffer Enemies
355101216	Massacre		Deal {value} Damage 3 times to 2 Enemies (Priority: Debuffers), {p_value_2} Bonus Damage and inflict Blind (decrease Attack ACC {p_value_1}) for {duration_1} seconds. In PvP, inflict Skill Gauge Blast ({p_value_3} Bonus Damage in proportion to the Skill Gauge and Skill Gauge reset) to 2 Debuffer Enemies
35510130	Venir noiR		Deal {value} Damage 2 times and {p_value_1} Ignore DEF Damage to 2 random Enemies, {p_value_2} Bonus Damage to Light Type Enemies. For 5-person Giant Boss, grant Silence Debuff EVA {value_3} to self for {duration_3} seconds
355101303	Venir noiR		Deal {value} Damage 2 times and {p_value_1} Ignore DEF Damage to 2 random Enemies, {p_value_2} Bonus Damage to Light Type Enemies. For 5-person Giant Boss, grant Silence Debuff EVA {value_3} to self for {duration_3} seconds
355101306	Venir noiR		Deal {value} Damage 2 times and {p_value_1} Ignore DEF Damage to 3 random Enemies, {p_value_2} Bonus Damage to Light Type Enemies. For 5-person Giant Boss, grant Silence Debuff EVA {value_3} to self for {duration_3} seconds
35510150	Firecracker		Deal {value} Damage 2 times to 2 Enemies (Priority: Damage Resonance) and {p_value_1} Bonus Damage, and {p_value_2} Magic Damage (Bonus Damage to targets. Increased CRT and Weak Point Damage) to 2 Enemies (Priority: Lowest HP in PvP)
355101503	Firecracker		Deal {value} Damage 2 times to 2 Enemies (Priority: Damage Resonance) and {p_value_1} Bonus Damage, and {p_value_2} Magic Damage (Bonus Damage to targets. Increased CRT and Weak Point Damage) to 2 Enemies (Priority: Lowest HP in PvP)
355101506	Firecracker		Deal {value} Damage 3 times to 2 Enemies (Priority: Damage Resonance) and {p_value_1} Bonus Damage, and {p_value_2} Magic Damage (Bonus Damage to targets. Increased CRT and Weak Point Damage) to 2 Enemies (Priority: Lowest HP in PvP)
35510160	Hiding Darkness		Deal {value} ({p_value}) Damage to 2 Enemies (Highest HP), during 20-person Giant Bosses, {p_value_1} Ignore DEF Damage to Light Type Enemies
355101603	Hiding Darkness		Deal {value} ({p_value}) Damage 2 times to 2 Enemies (Highest HP), during 20-person Giant Bosses, {p_value_1} Ignore DEF Damage to Light Type Enemies
355101606	Hiding Darkness		Deal {value} ({p_value}) Damage 2 times to 2 Enemies (Highest HP), {p_value_1} Ignore DEF Damage to Light Type Enemies
35520010	Can You Win?	sfx_atk_skill_dark_mid	Deal {value} Damage, gain Enrage (stores up to {p_value_1} of damage taken and retaliates with it once) and Taunt ({p_value_2} chance to activate) for {duration_2} seconds
355200103	Can You Win?		Deal {value} Damage, grant Enrage (stores up to {p_value_1} of damage taken and retaliates with it once) and Taunt ({p_value_2} chance to activate) to self for {duration_2} seconds
355200106	Can You Win?		Deal {value} Damage, grant Enrage (stores up to {p_value_1} of damage taken and retaliates with it once) and Taunt ({p_value_2} chance to activate) to self for {duration_2} seconds. In PvP, grant Secret Heal (recover {p_value_3} of own HP each time the unit acts or is attacked) to self
35520011	Schwarzritter	sfx_atk_skill_aoe_dark	Deal {value} Damage, gain Reflect (returns {p_value_1} of damage taken) for {duration_1} seconds and grant DEF {value_2} and for 3 Allies (Priority: Dark Type incl. Caster)
355200113	Schwarzritter		Deal {value} Damage, grant Reflect (returns {p_value_1} of damage taken) and DEF {value_2} to 4 Dark Type Allies for {duration_1} seconds
355200116	Schwarzritter		Deal {value} Damage, grant Reflect (returns {p_value_1} of damage taken) and DEF {value_2}, Max HP {value_3} to 5 Dark Type Allies for {duration_1} seconds
35520020	River		Deal {value} Damage to 1 random Enemy, grant Reflect (returns {p_value_1} of damage taken) to 3 Allies (Highest HP) for {duration_1} seconds and Fortitude (removed after 20 seconds or upon taking {duration_2} attacks) to 2 Allies (Priority: Lowest HP)
355200202	River		Deal {value} Damage to 1 random Enemy, grant Reflect (returns {p_value_1} of damage taken) to 3 Allies (Highest HP) for {duration_1} seconds and Fortitude (removed after 20 seconds or upon taking {duration_2} attacks) to 2 Allies (Priority: Lowest HP). In PvP, grant Barrier (absorbs {value_3} Damage from all Enemy attacks before HP is affected) to 5 Allies for {duration_3} seconds
355200206	River		Deal {value} Damage to 1 random Enemy, grant Reflect (returns {p_value_1} of damage taken) to 3 Allies (Highest HP) for {duration_1} seconds and Fortitude (removed after 20 seconds or upon taking {duration_2} attacks) to 3 Allies (Priority: Lowest HP). In PvP, grant Barrier (absorbs {value_3} Damage from all Enemy attacks before HP is affected) to 5 Allies for {duration_3} seconds
35520030	Shadow Gate	sfx_atk_skill_aoe_dark	Deal {value} Damage, grant Reflect (returns {p_value_1} of damage taken) to 3 Allies (Priority: Dark Type) for {duration_1} seconds and Skill Damage DEF {value_2} (removed after 24 seconds or upon taking {duration_2} attacks) to 2 Allies (Priority: Lowest HP)
355200303	Shadow Gate		Deal {value} Damage, grant Reflect (returns {p_value_1} of damage taken) and all Skill Damage DEF {value_2} (removed after 24 seconds or upon taking {duration_2} attacks) to 3 Allies (Priority: Lowest HP) for {duration_1} seconds
35520040	A Warning for a Demon		Deal {value} Damage to 1 Enemy, grant Taunt ({p_value_1} chance to activate) and Dark Shield (DEF {value_2} and attacker's Skill cooldown {value_4} seconds for {duration_4} seconds when attacked) to self for {duration_1} seconds. In PvP, grant Fortitude (removed after 20 seconds or upon taking {duration_3} attacks) to self
355200403	A Warning for a Demon		Deal {value} Damage to 1 Enemy, grant Taunt ({p_value_1} chance to activate) and Dark Shield (DEF {value_2} and attacker's Skill cooldown {value_4} seconds for {duration_4} seconds when attacked) to self for {duration_1} seconds. In PvP, grant Fortitude (removed after 20 seconds or upon taking {duration_3} attacks) to self
355200406	A Warning for a Demon		Deal {value} Damage to 1 Enemy, grant Taunt ({p_value_1} chance to activate) and Dark Shield (DEF {value_2} and attacker's Skill cooldown {value_4} seconds for {duration_4} seconds when attacked) to self for {duration_1} seconds. In PvP, grant Fortitude (removed after 20 seconds or upon taking {duration_3} attacks) to self
35520090	Mistrust		Deal {value} Damage to an Enemy (Priority: Light Type), grant Taunt ({p_value_1} chance to activate) to self for {duration_1} seconds, and grant Invincible (Ignores all attacks and debuff effects) for {duration_2} seconds to self in PvP
355200903	Mistrust		Deal {value} Damage to an Enemy (Priority: Light Type), grant Taunt ({p_value_1} chance to activate) to self for {duration_1} seconds, and grant Invincible (Ignores all attacks and debuff effects) for {duration_2} seconds to self in PvP
355200906	Mistrust		Deal {value} Damage to an Enemy (Priority: Light Type), grant Taunt ({p_value_1} chance to activate) to self for {duration_1} seconds, and grant Invincible (Ignores all attacks and debuff effects) for {duration_2} seconds to self in PvP
35530010	Noble Shuffle	sfx_atk_skill_dark_mid	Deal {value} damage to target, Regen {h_value_1} HP (once per 2 seconds) for 2 Allies (Priority: Lowest HP) for {duration_1} seconds, inflict Poetic Justice (For allies heal [No. of buffs + 1] x {p_value_2}, on enemies deal [No. of debuffs + 1] x {p_value_3} damage, up to a max of 4 buffs and debuffs [5 in total]) on 2 Allies (Priority: Lowest HP) and 2 Enemies (Priority: Debuffed)
355300103	Noble Shuffle		Deal {value} Damage, Regen {h_value_1} HP (once per 2 seconds) for 2 Allies (Priority: Lowest HP) for {duration_1} seconds, inflict Poetic Justice (For allies heal [No. of buffs + 1] x {p_value_2}, on enemies deal [No. of debuffs + 1] x {p_value_3} damage, up to a max of 4 buffs and debuffs [5 in total]) on 2 Allies (Priority: Lowest HP) and 2 Enemies (Priority: Debuffed)
355300106	Noble Shuffle		Deal {value} Damage, Regen {h_value_1} HP (once per 2 seconds) for 3 Allies (Priority: Lowest HP) for {duration_1} seconds, inflict Poetic Justice (For allies heal [No. of buffs + 1] x {p_value_2}, on enemies deal [No. of debuffs + 1] x {p_value_3} damage, up to a max of 4 buffs and debuffs [5 in total]) on 3 Allies (Priority: Lowest HP) and 3 Enemies (Priority: Debuffed)
35530020	Invitation		Deal {value} Damage to 2 Enemies (Priority: With Death Heal), Heal Enemies with Death Heal for {h_value_1} HP and Heal 2 Allies (Lowest HP) for {h_value_2} HP
355300203	Invitation		Deal {value} Damage to 2 Enemies (Priority: With Death Heal), Heal Enemies with Death Heal for {h_value_1} HP and Heal 2 Allies (Lowest HP) for {h_value_2} HP
355300206	Invitation		Deal {value} Damage to 3 Enemies (Priority: With Death Heal), Heal Enemies with Death Heal for {h_value_1} HP and Heal 3 Allies (Lowest HP) for {h_value_2} HP
35530030	Snacking on Chips		Regen {h_value_1} HP (once per 2 seconds) for 2 Allies (Lowest HP) for {duration_1} seconds and {p_value_2} chance to nullify disable debuffs for 3 Dark Type Allies (Highest ATK) for {duration_2} seconds
355300303	Snacking on Chips		Regen {h_value_1} HP (once per 2 seconds) for 3 Allies (Lowest HP) for {duration_1} seconds and {p_value_2} chance to nullify disable debuffs for 3 Dark Type Allies (Highest ATK) for {duration_2} seconds
355300306	Snacking on Chips		Regen {h_value_1} HP (once per 2 seconds) for 3 Allies (Lowest HP) for {duration_1} seconds and {p_value_2} chance to nullify disable debuffs for 3 Dark Type Allies (Highest ATK) for {duration_2} seconds. In PvP, Debuff Duration {value_3}
35530111	Seventh Heaven	sfx_atk_skill_aoe_dark	Grant Immortal (HP cannot drop below 1) and Regen {h_value_2} HP (once per 2 seconds) for 2 Allies (Priority: Lowest HP) for {duration_1} seconds
355301113	Seventh Heaven		Grant Immortal (HP cannot drop below 1) for {duration_1} seconds and Regen {h_value_2} HP (once per 2 seconds) each to 2 Allies (Priority: Lowest HP) for {duration_2} seconds
35540010	Night of Black Death	sfx_atk_skill_dark_sml	Deal {value} Damage to 2 random Enemies, ATK {value_1} for {duration_1} seconds
35540020	Evil Eye Petrification	sfx_atk_skill_dark_mid	Deal {value} Damage to 2 random Enemies, Taunt ({p_value_1} chance to activate) and grant Petrifying Touch ({p_value_2} chance to inflict Petrify (cannot act for 10 seconds or until attacked once) on an enemy that attacks you) to self for {duration_1} seconds
355400203	Evil Eye Petrification		Deal {value} Damage to 3 random Enemies, grant Taunt ({p_value_1} chance to activate) and grant Petrifying Touch ({p_value_2} chance to inflict Petrify (cannot act for 10 seconds or until attacked once) on an enemy that attacks you) to self for {duration_1} seconds
355400206	Evil Eye Petrification		Deal {value} Damage to 3 random Enemies, Skill Final Blow {value_3} for {duration_3} seconds and grant Taunt ({p_value_1} chance to activate) and grant Petrifying Touch ({p_value_2} chance to inflict Petrify (cannot act for 10 seconds or until attacked once) on an enemy that attacks you) to self for {duration_1} seconds
35540030	Fairy's Pity	sfx_atk_skill_dark_mid	Deal {value} Damage to 2 random Enemies, {p_value_1} chance to inflict Sleep (cannot act and DEF fixed at 0, removed upon taking a Skill attack (excludes Auto Attack and skills with it)) for {duration_1} seconds and ATK {value_2} for {duration_2} seconds
355400303	Fairy's Pity	sfx_atk_skill_dark_mid	Deal {value} Damage to 2 random Enemies, {p_value_1} chance to inflict Sleep (cannot act and DEF fixed at 0, removed upon taking a Skill attack (excludes Auto Attack and skills with it)) for {duration_1} seconds and ATK {value_2} for {duration_2} seconds
35540040	Mechanical Romance	sfx_atk_skill_dark_mid	Deal {value} Damage to 2 Enemies with Lowest HP, Damage Resonance (Also deal {p_value_1} of the Damage done to target up to 2 Enemies with Lowest HP other than target) for {duration_1} seconds & {p_value_2} chance to remove one Buff
355400403	Mechanical Romance		Deal {value} Damage to 2 Enemies with Lowest HP, Damage Resonance (Also deal {p_value_1} of the Damage done to target up to 2 Enemies with Lowest HP other than target) for {duration_1} seconds & {p_value_2} chance to remove one Buff
355400406	Mechanical Romance		Deal {value} Damage to 3 Enemies with Lowest HP, Damage Resonance (Also deal {p_value_1} of the Damage done to target up to 2 Enemies with Lowest HP other than target) for {duration_1} seconds and {p_value_2} chance to remove 1 Buff
35540060	Resonance of Darkness	sfx_atk_skill_dark_mid	Deal {value} Damage to 2 Enemies (Priority: Debuffer), inflict Blind (decrease Attack ACC {p_value_1}) and Debuff ACC {value_2} for {duration_1} seconds
355400603	Resonance of Darkness		Deal {value} Damage to 2 Enemies (Priority: Debuffer), inflict Blind (decrease Attack ACC {p_value_1}) and Debuff ACC {value_2} for {duration_1} seconds. In PvP, AGL {value_3}
355400606	Resonance of Darkness		Deal {value} Damage to 3 Enemies (Priority: Debuffer), inflict Blind (decrease Attack ACC {p_value_1}) and Debuff ACC {value_2} for {duration_1} seconds. In PvP, AGL {value_3}
35540070	Mother's Breath		Deal {value} Damage to 2 Enemies (Priority: Debuffed), increase Debuff Duration by {value_1} (based on current remaining duration) for {duration_1} seconds, inflict Necrosis ({p_value_2} DoT every 2 sec., unable to cut or extend debuff) for {duration_2} seconds
355400703	Mother's Breath		Deal {value} Damage to 2 Enemies (Priority: Debuffed), increase Debuff Duration by {value_1} (based on current remaining duration) for {duration_1} seconds, inflict Necrosis ({p_value_2} DoT every 2 sec., unable to cut or extend debuff) for {duration_2} seconds
355400706	Mother's Breath		Deal {value} Damage to 3 Enemies (Priority: Debuffed), increase Debuff Duration by {value_1} (based on current remaining duration) for {duration_1} seconds, inflict Necrosis ({p_value_2} DoT every 2 sec., unable to cut or extend debuff) for {duration_2} seconds
35540080	Cleave		Deal {value} Damage to 2 Enemies (Priority: Attackers), ATK {value_1} for {duration_1} seconds and {p_value_2} chance to reset Skill Gauge. In PvP, inflict Brand (Deals [No. of buffs on target + 1] x {p_value_3} DoT every 4 seconds, max of 6 buffs [final multiplier of 7]) on 2 Attacker Enemies for {duration_3} seconds
355400803	Cleave		Deal {value} Damage to 2 Enemies (Priority: Attackers), ATK {value_1} for {duration_1} seconds and {p_value_2} chance to reset Skill Gauge. In PvP, inflict Brand (Deals [No. of buffs on target + 1] x {p_value_3} DoT every 4 seconds, max of 6 buffs [final multiplier of 7]) on 2 Attacker Enemies for {duration_3} seconds
355400806	Cleave		Deal {value} Damage to 3 Enemies (Priority: Attackers), ATK {value_1} for {duration_1} seconds and {p_value_2} chance to reset Skill Gauge. In PvP, inflict Brand (Deals [No. of buffs on target + 1] x {p_value_3} DoT every 4 seconds, max of 6 buffs [final multiplier of 7]) on 2 Attacker Enemies for {duration_3} seconds
35540090	Dark Chaser		Deal {value} Damage to 2 Enemies (Priority: Highest DEF), {p_value_1} chance to inflict Stun (stunned for 1 second more when attacked, up to 5 seconds max) for {duration_1} seconds. In PvP, Skill Gauge Charge Speed {value_2} for 2 Enemies (Highest DEF) for {duration_2} seconds
355400903	Dark Chaser		Deal {value} Damage to 2 Enemies (Priority: Highest DEF), {p_value_1} chance to inflict Stun (stunned for 1 second more when attacked, up to 5 seconds max) for {duration_1} seconds. In PvP, Skill Gauge Charge Speed {value_2} for 2 Enemies (Highest DEF) for {duration_2} seconds
355400906	Dark Chaser		Deal {value} Damage to 3 Enemies (Priority: Highest DEF), {p_value_1} chance to inflict Stun (stunned for 1 second more when attacked, up to 5 seconds max) for {duration_1} seconds. In PvP, Skill Gauge Charge Speed {value_2} for 3 Enemies (Highest DEF) for {duration_2} seconds
35540120	Hell's Gate	sfx_atk_skill_dark_mid	Deal {value} Damage to 2 Enemies (Priority: Lowest HP), {p_value_1} chance to inflict Death Heal (amount recovered by target is converted to same amount of damage, except for certain effects) for {duration_1} seconds, Skill Gauge {value_2}
355401203	Hell's Gate		Deal {value} Damage to 2 Enemies (Priority: Lowest HP), {p_value_1} chance to inflict Death Heal (amount recovered by target is converted to same amount of damage, except for certain effects) for {duration_1} seconds and Skill Gauge {value_2}, Anti-Barrier (Removes Barrier and deals Damage equal to {p_value_3} of remaining Barrier HP)
355401206	Hell's Gate		Deal {value} Damage to 3 Enemies (Priority: Lowest HP), {p_value_1} chance to inflict Death Heal (amount recovered by target is converted to same amount of damage, except for certain effects) for {duration_1} seconds and Skill Gauge {value_2}, Anti-Barrier (Removes Barrier and deals Damage equal to {p_value_3} of remaining Barrier HP)
35540130	Witch's Playtime	sfx_atk_skill_dark_sml	Deal {value} Damage & {p_value_1} Ignore DEF Damage to 2 Enemies (Highest ATK), Drive Gauge {value_2} for 2 Enemies
355401303	Witch's Playtime		Deal {value} Damage & {p_value_1} Ignore DEF Damage to 3 Enemies (Highest ATK), Drive Gauge {value_2} for 3 Enemies
355401306	Witch's Playtime		Deal {value} Damage & {p_value_1} Ignore DEF Damage to 3 Enemies (Highest ATK), Drive Gauge {value_2} and Drive Gauge Charge Amount {value_3} for 3 Enemies for {duration_3} seconds
35550010	Twilight Spear	sfx_atk_skill_dark_mid	Deal {value} Damage, Regen {h_value_1} HP for 2 Allies (Priority: Lowest HP) for {duration_1} seconds, and {p_value_2} chance to cancel DoT debuff for 2 Allies
355500103	Twilight Spear		Deal {value} Damage, Regen {h_value_1} HP for 2 Allies (Priority: Lowest HP) for {duration_1} seconds and {p_value_2} chance to remove DoT debuff for 2 Allies
355500106	Twilight Spear		Deal {value} Damage, Regen {h_value_1} HP for 2 Allies (Priority: Lowest HP) for {duration_1} seconds and {p_value_2} chance to remove DoT debuff for 2 Allies. In PvP, Debuff Duration {value_3} for 3 Dark Type Allies for {duration_3} seconds
35550020	Hollow Edge	sfx_atk_skill_dark_mid	Deal {value} Damage to 2 random Enemies, Skill Gauge Charge Amount of {value_1} and Slide Skill Damage {value_2} for 3 Allies (Priority: Dark Type Attackers) for {duration_1} seconds
355500203	Hollow Edge		Deal {value} Damage to 2 random Enemies, Skill Gauge Charge Amount of {value_1} and Slide Skill Damage {value_2} for 3 Allies (Priority: Dark Type Attackers) for {duration_1} seconds
355500206	Hollow Edge		Deal {value} Damage to 3 random Enemies, Skill Gauge Charge Amount {value_1} and Slide Skill Damage {value_2} for 3 Allies (Priority: Dark Type, Highest ATK) for {duration_1} seconds
35550030	Skeleton Dance	sfx_atk_skill_dark_mid	Deal {value} Damage to 2 random Enemies, Skill Gauge Charge Amount {value_1} to 3 Dark Type Allies (High ATK) for {duration_1} seconds and Debuff EVA {value_2}
355500303	Skeleton Dance		Deal {value} Damage to 2 random Enemies, Skill Gauge Charge Amount {value_1} to 3 Dark Type Allies (High ATK) for {duration_1} seconds and Debuff EVA {value_2}, and {p_value_3} chance to grant Time Twist (remove all of target's time-based debuffs, Skill Gauge Charge Speed +40%) in PvP
355500306	Skeleton Dance		Deal {value} Damage to 2 random Enemies, Skill Gauge Charge Amount {value_1} to 3 Dark Type Allies (High ATK) for {duration_1} seconds and Debuff EVA {value_2}, and {p_value_3} chance to grant Time Twist (remove all of target's time-based debuffs, Skill Gauge Charge Speed +40%) in PvP
35550040	Survival of the Fittest	sfx_atk_skill_dark_mid	Deal {value} Damage to 2 random Enemies, ATK {value_1} for {duration_1} seconds and {p_value_2} chance to grant Awakening (CRT damage increased by 30% and Slide Skill damage increased by number of buffs) for 3 Dark Type Attackers
355500403	Survival of the Fittest		Deal {value} Damage to 2 random Enemies, ATK {value_1} and {p_value_2} chance to grant Awakening (CRT damage increased by 30% and Slide Skill damage increased by number of buffs) for 3 Dark Type Attackers for {duration_1} seconds
355500406	Survival of the Fittest		Deal {value} Damage to 2 random Enemies, ATK {value_1} and {p_value_2} chance to grant Awakening (CRT Damage increased by 30% and Slide Skill Damage increased by number of buffs) to 3 Dark Type Allies (Highest ATK) for {duration_1} turns
35550050	Tonight's Target		Deal {value} Damage to 2 random Enemies, CRT rate {value_1} and CRT Attack Damage {value_2} for 3 Allies (Attackers) for {duration_1} turns. On 20-person Giant Bosses, increase Slide Skill Final Blow by {value_3} for 5 Dark Type Allies (Attackers)
355500503	Tonight's Target		Deal {value} Damage to 2 random Enemies, CRT rate {value_1} and CRT Attack Damage {value_2} for 3 Allies (Attackers) for {duration_1} turns. On 20-person Giant Bosses, increase Slide Skill Final Blow by {value_3} for 5 Dark Type Allies (Attackers)
355500506	Tonight's Target		Deal {value} Damage to 2 random Enemies, CRT rate {value_1} and CRT Attack Damage {value_2} for 3 Allies (Attackers) for {duration_1} turns. On 20-person Giant Bosses, increase Slide Skill Final Blow by {value_3} for 5 Dark Type Allies (Attackers)
35550060	Party Blossom		Deal {value} Damage, Skill Gauge Charge Amount {value_1} and Slide Skill cooldown {value_2} seconds for 3 Dark Type Allies (Highest ATK) for {duration_1} seconds. In 5-person Giant Boss, Weak Point Skill Final Blow {value_3} for 3 Dark Type Allies (Highest ATK)
355500603	Party Blossom		Deal {value} Damage, Skill Gauge Charge Amount {value_1} and Slide Skill cooldown {value_2} seconds for 3 Dark Type Allies (Highest ATK) for {duration_1} turns. In 5-person Giant Boss, Weak Point Skill Final Blow {value_3} for 3 Dark Type Allies (Highest ATK)
355500606	Party Blossom		Deal {value} Damage, Skill Gauge Charge Amount {value_1} and Slide Skill cooldown {value_2} seconds for 3 Dark Type Allies (Highest ATK) for {duration_1} turns. In 5-person Giant Boss, Weak Point Skill Final Blow {value_3} for 3 Dark Type Allies (Highest ATK)
35550070	Nightmare Automata		Deal {value} Damage to 2 random Enemies, {p_value_1} chance to grant Aid (Weak Point Skill Damage +15%, ATK increase in proportion to current number of buffs) for {duration_1} seconds and Tap Skill Final Blow {value_2} for {duration_2} seconds to 2 Allies (Priority: Dark/Highest ATK). In 5-person Giant Boss, grant Vampirism (recover {p_value_3} HP on attack) to 3 Allies (Priority: Lowest HP)
355500703	Nightmare Automata		Deal {value} Damage to 2 random Enemies, {p_value_1} chance to grant Aid (Weak Point Skill Damage +15%, ATK increase in proportion to current number of buffs) for {duration_1} seconds and Tap Skill Final Blow {value_2} for {duration_2} seconds to 3 Allies (Priority: Dark/Highest ATK). In 5-person Giant Boss, grant Vampirism (recover {p_value_3} HP on attack) to 3 Allies (Priority: Lowest HP)
355500706	Nightmare Automata		Deal {value} Damage to 2 random Enemies, {p_value_1} chance to grant Aid (Weak Point Skill Damage +15%, ATK increase in proportion to current number of buffs) for {duration_1} seconds and Tap Skill Final Blow {value_2} for {duration_2} seconds to 3 Allies (Priority: Dark/Highest ATK). In 5-person Giant Boss, grant Vampirism (recover {p_value_3} HP on attack) to 3 Allies (Priority: Lowest HP)
35550080	Fatal Fury		Deal {value} Damage, grant Double-Edged Sword (ATK Up & DEF Down {p_value_1}) to 5 Dark Type Allies for {duration_1} seconds. On 20-person Giant Bosses, Skill Gauge Charge Speed {value_2} for 5 Dark Type Allies for {duration_2} seconds
355500803	Fatal Fury		Deal {value} Damage, grant Double-Edged Sword (ATK Up & DEF Down {p_value_1}) to 5 Dark Type Allies (Highest ATK) for {duration_1} seconds. On 20-person Giant Bosses, Skill Gauge Charge Speed {value_2} for 5 Dark Type Allies for {duration_2} seconds
355500806	Fatal Fury		Deal {value} Damage, grant Double-Edged Sword (ATK Up & DEF Down {p_value_1}) to 5 Dark Type Allies (Highest ATK) for {duration_1} turns. On 20-person Giant Bosses, Skill Gauge Charge Speed {value_2} for 5 Dark Type Allies for {duration_2} turns
35550090	Extinction Flamme		Deal {value} Damage to 2 random Enemies, grant Barrier (absorbs {value_1} Damage from all Enemy attacks before HP is affected, cannot be applied at the same time as Debuff Barrier) to 5 Dark Type Allies for {duration_1} seconds. In PvP, grant Nullify Debuffs (canceled after 14 seconds or upon receiving {duration_2} debuff attacks) to 3 Dark Type Allies
355500903	Extinction Flamme		Deal {value} Damage to 2 random Enemies, grant Barrier (absorbs {value_1} Damage from all Enemy attacks before HP is affected, cannot be applied at the same time as Debuff Barrier) to 5 Dark Type Allies for {duration_1} seconds and grant Nullify Debuffs (canceled after 14 seconds or upon receiving {duration_2} debuff attacks) to 3 Dark Type Allies
355500906	Extinction Flamme		Deal {value} Damage to 2 random Enemies, grant Barrier (absorbs {value_1} Damage from all Enemy attacks before HP is affected, cannot be applied at the same time as Debuff Barrier) to 5 Dark Type Allies for {duration_1} seconds and grant Nullify Debuffs (canceled after 14 seconds or upon receiving {duration_2} debuff attacks) to 3 Dark Type Allies (Lowest HP)
35550110	Devil's Army	sfx_atk_skill_aoe_dark	CRT Rate {value_1} and Critical Damage {value_2} for 2 Allies (Priority: Highest ATK) for {duration_1} seconds
355501103	Devil's Army		CRT Rate {value_1} and Critical Damage {value_2} for 2 Allies (Priority: Highest ATK) for {duration_1} seconds
355501106	Devil's Army		Deal {value} Damage, CRT rate {value_1} and CRT Damage {value_2} for 2 Allies (Priority: Highest ATK) for {duration_1} seconds
35550120	Gloomy Weather	sfx_atk_skill_aoe_dark	Deal {value} Damage to 2 random Enemies, create a {p_value_1} chance of Ranged Attack (Ignores Enemies' Taunt and Reflect) on 2 Allies (Priority: Dark Type, High ATK) for {duration_1} seconds, and in PvP, create a {p_value_2} chance of Focus (ACC↑ and 100% CRT) to 1 Dark Type Ally (High ATK) for {duration_2} seconds
355501203	Gloomy Weather		Deal {value} Damage to 2 random Enemies, create a {p_value_1} chance of Ranged Attack (Ignores Enemies' Taunt and Reflect) on 3 Allies (Priority: Dark Type, High ATK) for {duration_1} seconds, and in PvP, create a {p_value_2} chance of Focus (ACC↑ and 100% CRT) to 1 Dark Type Ally (High ATK) for {duration_2} seconds
355501206	Gloomy Weather		Deal {value} Damage to 2 random Enemies, create a {p_value_1} chance of Ranged Attack (Ignores Enemies' Taunt and Reflect) for {duration_1} seconds and Nullify Debuffs (canceled after 14 seconds or upon receiving {duration_3} debuff attacks) for 3 Allies (Priority: Dark Type, High ATK), and in PvP, create a {p_value_2} chance of Focus (ACC↑ and 100% CRT) to 1 Dark Type Ally (High ATK) for {duration_2} seconds
35550130	Bittersweet		Deal {value} Damage to 2 random Enemies, Skill Gauge Charge Speed {value_1} to 2 Allies (Lowest HP) for {duration_1} seconds. In PvP, grant Invincible (ignore all attacks and debuffs, removed after 14 seconds or when attacked {duration_2} times) to 3 Dark Type Allies (Lowest HP)
355501302	Bittersweet		Deal {value} Damage to 2 random Enemies, Skill Gauge Charge Speed {value_1} to 2 Allies (Lowest HP) for {duration_1} turns. In PvP, grant Invincible (ignore all attacks and debuffs, removed after 14 seconds or when attacked {duration_2} times) to 3 Dark Type Allies (Lowest HP)
