// key	CHAT_
c316_hit_1	โอ้ว!
c316_hit_2	อึ๋ย...
c316_hit_3	เฮ้ เจ้าทำอะไรน่ะ--?!
c316_prskill	นี่น่าจะได้ผลนะ!
c316_skill	ช่างน่ารำคาญ!
c316_spa	อืม...\ข้าอ่านตัวหนังสือตรงนี้ไม่ออกเลย…
c316_startbt	โวแดนมาแล้ว!\ทุกคนหลีกไป!
c316_story1	ข้าคิดค่าบริการแพงหูฉี่เลยนะ แพงสุดขีดจริงๆ\คิดว่าเงินที่เตรียมมาจะพอจ่ายรึไง?\หรือคิดจะขายอวัยวะเพื่อจ่ายที่เหลือน่ะ?
c316_story2	ที่รีเบิร์ธแล็บ พวกเราจะทำงานร่วมกับเจ้า\เพื่อให้ได้มาซึ่งความงามที่แท้จริง แต่ต้องจ่ายเงินด้วยนะ
c316_story3	แม้จะเกิดมาขี้เหร่\แต่เราก็ไม่มีวันหยุดความปรารถนาที่อยากจะสวยได้!\ปีศาจสามารถไปได้ไกลกว่านี้\ด้วยการแปลงโฉมใหม่!
c316_true1	วิญญาณของปีศาจและมนุษย์ต่างกันนิดหน่อย\วิญญาณเป็นภาชนะที่ไม่ค่อยดีเท่าไหร่
c316_true2	เจ้าก็อยากจะสวยเหมือนกันใช่มั้ย?\งั้นมาสมัครเข้าร่วมการทดลองเล็กๆ น้อยๆ มั้ย?
c316_true3	ท้ายที่สุดแล้ว ปีศาจก็ด้อยค่ากว่ามนุษย์\แม้จะแข็งแรงทนทานและอายุยืน แต่พวกเราก็ยังขี้ขลาดอยู่ดี
c316_victory	ข้าไม่เหมาะกับการต่อสู้จริงๆ
c317_boss_long	ข้าคือคุณพ่อบาบิลลา\ซึ่งจริงๆ แล้วเป็นฉายา
c317_boss_short	เจ้าก็มานี่จนได้
c317_ctskill	ขอพระเจ้าจงคุ้มครองท่าน
c317_death_1	ขอพระเจ้าอวยพร...
c317_death_2	ขอพระเจ้าจงคุ้มครองท่าน
c317_drive	นี่คือผลลัพธ์จากการค้นคว้าวิจัยของข้า!
c317_hit_1	โอ๊ย!
c317_hit_2	เหอๆ ...
c317_hit_3	กล้าดียังไง
c317_prskill	ขอให้โชคดี!
c317_skill	ให้ตายเหอะ...
c317_spa	ข้าไม่เข้าใจเลยจริงๆ\วิธีที่เจ้าปฏิบัติตัวนั้น...*เฮ้อ*
c317_startbt	นั่นไม่ใช่จุดประสงค์ในตอนแรกของข้า แต่เอาเถอะ ข้าจะช่วย
c317_story1	ข้าขอสาบานว่าจะจงรักภักดีต่อท่าน\ได้โปรดให้ข้าติดตามท่านไปด้วยนะครับ
c317_story2	ฮ่าฮ่า ดิ้นรนไปก็เปล่าประโยชน์\น่าเอ็นดูจัง
c317_story3	ครูใจร้ายเหรอ?\ฮิ ฮิ ต้องขออภัยด้วยหากทำให้เข้าใจผิด
c317_true1	โรงเรียนสตรีเซนต์ไมเคิลก็สนุกดีหรอกนะ แต่\ข้าไม่น่าทำเกินเลยไป
c317_true2	ข้าขอพูดอะไรตามตรงกับเจ้าหน่อยได้ไหม?\ข้าเกลียดเจ้านัก\ข้าก็แค่ตามไปเพราะคำสั่งท่านคุบาบาเท่านั้นแหละ
c317_true3	ท่านคุบาบาต้องการล้มล้างโลกปีศาจ\ท่านมองการณ์ไกลกว่าตำแหน่งราชาปีศาจ\ข้าเพียงแค่ทำเพื่อสานฝันความทะเยอทะยานนั้น
c317_victory	ข้าเก็บข้อมูลดีๆ มาได้แล้ว
c318_10_boss_long	ข้าจะจัดการเจ้าให้สิ้นซากด้วยตัวข้าเอง
c318_10_boss_short	มาทางนี้
c318_10_ctskill	ไม่คิดจะหนีสินะ
c318_10_death_1	ไม่นึกเลยว่าความตายจะมาถึงตัวข้าเร็วขนาดนี้...
c318_10_death_2	ทั้งหมดนี้ราวกับความฝันอันเปราะบาง...
c318_10_drive	ไปเสวยสุขในโลกหน้าละกัน
c318_10_hit_1	จงสำนึกซะ
c318_10_hit_2	อ๊าาา!
c318_10_hit_3	อี๋!
c318_10_hit_4	ฮู่ว...
c318_10_hit_5	งื้มม...
c318_10_hit_6	ไม่มีทาง...
c318_10_hit_7	กล้าดียังไง...
c318_10_hit_8	อุ๊บ!
c318_10_hit_9	หือ?
c318_10_prskill	ให้ข้านำทางเจ้าไปสู่ดินแดนแห่งความตาย
c318_10_skill	น่าสงสาร
c318_10_spa	อาาา... นี่มันสวรรค์...
c318_10_startbt	เจ้าได้ยินเสียงโหยหวนของคนตายไหม?
c318_10_story1	ในฐานะไชลด์ตัวเล็กๆ ข้านึกภาพไม่ออกเลยว่าโลกแบบนั้นจะเป็นแบบไหน...
c318_10_story2	มีวิญญาณเร่ร่อนไปทั่วตลอดไม่ว่าเวลาไหนค่ะ\ถ้าท่านไม่ระวังคำพูด เดี๋ยวหายนะจะมาเยือนนะคะ
c318_10_story3	ความฝันของข้านั้นมีเพียงการปลอบประโลมดวงวิญญาณของคนตายที่โดดเดี่ยวน่าสงสาร...
c318_10_true1	ข้าอาจจะทำอะไรไม่ได้มากนัก แต่ถ้าได้ช่วยคนตายให้สู่สุขคติละก็... ดังนั้น ช่วยใช้งานข้าตามที่เห็นควรด้วยค่ะ
c318_10_true2	แม้ปีศาจจะมีอายุขัยยืนยาวกว่ามนุษย์มาก แต่สักวันก็ต้องตายอยู่ดี\และเมื่อถึงเวลานั้น ข้าจะนำทางพวกนั้นไปสู่ชีวิตหลังความตายเช่นกัน
c318_10_true3	ถึงเจ้าจะได้ทุกอย่างมา แต่ก็ยังเอาชนะความตายไม่ได้ แต่ถ้าเจ้าสามารถปกครองโลกแห่งความตายได้... เจ้าก็อาจจะเปลี่ยนกฎนั้นได้นะ
c318_10_victory	ทำได้ดี
c318_11_boss_long	ข้าจะจัดการเจ้าให้สิ้นซากด้วยตัวข้าเอง
c318_11_boss_short	มาทางนี้
c318_11_ctskill	ไม่คิดจะหนีสินะ
c318_11_death_1	ไม่นึกเลยว่าความตายจะมาถึงตัวข้าเร็วขนาดนี้...
c318_11_death_2	ทั้งหมดนี้ราวกับความฝันอันเปราะบาง...
c318_11_drive	ไปเสวยสุขในโลกหน้าละกัน
c318_11_hit_1	จงสำนึกซะ
c318_11_hit_2	อ๊าาา!
c318_11_hit_3	อี๋!
c318_11_hit_4	ฮู่ว...
c318_11_hit_5	งื้มม...
c318_11_hit_6	ไม่มีทาง...
c318_11_hit_7	กล้าดียังไง...
c318_11_hit_8	อุ๊บ!
c318_11_hit_9	หือ?
c318_11_prskill	ให้ข้านำทางเจ้าไปสู่ดินแดนแห่งความตาย
c318_11_skill	น่าสงสาร
c318_11_spa	อาาา... นี่มันสวรรค์...
c318_11_startbt	เจ้าได้ยินเสียงโหยหวนของคนตายไหม?
c318_11_story1	ในฐานะไชลด์ตัวเล็กๆ ข้านึกภาพไม่ออกเลยว่าโลกแบบนั้นจะเป็นแบบไหน...
c318_11_story2	มีวิญญาณเร่ร่อนไปทั่วตลอดไม่ว่าเวลาไหนค่ะ\ถ้าท่านไม่ระวังคำพูด เดี๋ยวหายนะจะมาเยือนนะคะ
c318_11_story3	ความฝันของข้านั้นมีเพียงการปลอบประโลมดวงวิญญาณของคนตายที่โดดเดี่ยวน่าสงสาร...
c318_11_true1	ข้าอาจจะทำอะไรไม่ได้มากนัก แต่ถ้าได้ช่วยคนตายให้สู่สุขคติละก็... ดังนั้น ช่วยใช้งานข้าตามที่เห็นควรด้วยค่ะ
c318_11_true2	แม้ปีศาจจะมีอายุขัยยืนยาวกว่ามนุษย์มาก แต่สักวันก็ต้องตายอยู่ดี\และเมื่อถึงเวลานั้น ข้าจะนำทางพวกนั้นไปสู่ชีวิตหลังความตายเช่นกัน
c318_11_true3	ถึงเจ้าจะได้ทุกอย่างมา แต่ก็ยังเอาชนะความตายไม่ได้ แต่ถ้าเจ้าสามารถปกครองโลกแห่งความตายได้... เจ้าก็อาจจะเปลี่ยนกฎนั้นได้นะ
c318_11_victory	ทำได้ดี
c318_89_boss_long	ข้าจะจัดการเจ้าให้สิ้นซากด้วยตัวข้าเอง
c318_89_boss_short	มาทางนี้
c318_89_bubble_prskill	ให้ข้านำทางเจ้าไปสู่ดินแดนแห่งความตาย
c318_89_bubble_skill	น่าสงสาร
c318_89_ctskill	ไม่คิดจะหนีสินะ
c318_89_death_1	ไม่นึกเลยว่าความตายจะมาถึงตัวข้าเร็วขนาดนี้...
c318_89_death_2	ทั้งหมดนี้ราวกับความฝันอันเปราะบาง...
c318_89_drive	ไปเสวยสุขในโลกหน้าละกัน
c318_89_hit_1	จงสำนึกซะ
c318_89_hit_2	อ๊าาา!
c318_89_hit_3	อี๋!
c318_89_hit_4	ฮู่ว...
c318_89_hit_5	งื้มม...
c318_89_hit_6	ไม่มีทาง...
c318_89_hit_7	กล้าดียังไง...
c318_89_hit_8	อุ๊บ!
c318_89_hit_9	หือ?
c318_89_prskill	ให้ข้านำทางเจ้าไปสู่ดินแดนแห่งความตาย
c318_89_skill	น่าสงสาร
c318_boss_long	วิญญาณที่โดดเดี่ยวเอ๋ย ข้าจะนำทางเจ้าไปสู่ชีวิตหลังความตาย เจ้าจะได้ไปสู่สุขคติ
c318_boss_short	ข้าจะส่งเจ้าไปยังโลกแห่งความตาย
c318_ctskill	ให้ข้านำทางเถอะ
c318_death_1	ข้าต้องตายแบบนี้สินะ...
c318_death_2	คงถึงเวลาที่ข้าต้องจากไปแล้ว...
c318_drive	ขอให้การเดินทางในโลกหน้าของเจ้าเป็นไปอย่างรวดเร็วและปลอดภัย
c318_hit_1	อ๊า!
c318_hit_2	อั่ก...
c318_hit_3	นี่สินะความเจ็บปวด...
c318_prskill	ข้าหวังว่าจะได้เจอเจ้าอีกในชีวิตหลังความตาย
c318_skill	จงกลับไปยังที่ของเจ้าซะ...
c318_spa	อาาา... นี่มันสวรรค์...
c318_startbt	เจ้าได้ยินเสียงโหยหวนของคนตายไหม?
c318_story1	ในฐานะไชลด์ตัวเล็กๆ ข้านึกภาพไม่ออกเลยว่าโลกแบบนั้นจะเป็นแบบไหน...
c318_story2	มีวิญญาณเร่ร่อนไปทั่วตลอดไม่ว่าเวลาไหนค่ะ\ถ้าท่านไม่ระวังคำพูด เดี๋ยวหายนะจะมาเยือนนะคะ
c318_story3	ความฝันของข้านั้นมีเพียงการปลอบประโลมดวงวิญญาณของคนตายที่โดดเดี่ยวน่าสงสาร...
c318_true1	ข้าอาจจะทำอะไรไม่ได้มากนัก แต่ถ้าได้ช่วยคนตายให้สู่สุขคติละก็... ดังนั้น ช่วยใช้งานข้าตามที่เห็นควรด้วยค่ะ
c318_true2	แม้ปีศาจจะมีอายุขัยยืนยาวกว่ามนุษย์มาก แต่สักวันก็ต้องตายอยู่ดี\และเมื่อถึงเวลานั้น ข้าจะนำทางพวกนั้นไปสู่ชีวิตหลังความตายเช่นกัน
c318_true3	ถึงเจ้าจะได้ทุกอย่างมา แต่ก็ยังเอาชนะความตายไม่ได้ แต่ถ้าเจ้าสามารถปกครองโลกแห่งความตายได้... เจ้าก็อาจจะเปลี่ยนกฎนั้นได้นะ
c318_victory	ทำได้ดี
c319_boss_long	ข้าชื่อวิลโลว์ ดอร์ยัง\ข้าเป็นปีศาจเหมือนกับเจ้านั่นล่ะ
c319_boss_short	เจ้าจะรับฟังข้าหน่อยได้มั้ย?
c319_ctskill	เกรงว่าข้าจะทำให้เจ้าเสียเวลามากไปแล้ว
c319_death_1	ฝากดูแลดอกไม้ฮาเดสด้วยนะ
c319_death_2	พลังอันน่าอัศจรรย์มักนำไปสู่การใช้ในทางที่ผิด
c319_drive	ข้าเชื่อในตัวเจ้านะ!
c319_hit_1	อ๊า!
c319_hit_2	อั่ก...
c319_hit_3	...
c319_prskill	ปีศาจนั้นเชื่อใจไม่ได้
c319_skill	ขอโทษครับที่ข้าไร้มารยาท!
c319_spa	เจ้ามาทำอะไรที่นี่เนี่ย?
c319_startbt	ขอให้วางใจนะครับ... ข้าจะไม่เข้าร่วมศึกชิงบัลลังก์ราชาปีศาจ
c319_story1	ถูกต้อง ชื่อของมันคือ ดอกไม้ฮาเดส
c319_story2	พวกปีศาจและมนุษย์ต่างก็รู้เรื่องของดอกไม้นี้ และพยายามที่จะหามาครอบครอง
c319_story3	ครับ... ข้ามั่นใจว่าข้าไว้วางใจเจ้าได้\เพราะขนาดเจ้าจะโกหกข้า เจ้ายังลังเลเลย
c319_true1	ตั้งแต่สมัยโบราณแล้วที่ปีศาจไม่มีความรู้สึกสำนึกผิดในการขโมยหรือฆ่าเพื่อให้ได้สิ่งที่ต้องการ
c319_true2	ข้าขอโทษจริงๆ ครับ แต่ว่าดอกไม้ฮาเดสไม่ได้อยู่ที่นี่แล้ว\ที่เจ้าตามข้ามา ดูท่าจะเสียเวลาเปล่านะ
c319_true3	เพราะอย่างนั้น ข้าถึงปกป้องดอกไม้นี่มาเป็นเวลานานเพื่อป้องกันเหตุนั่น
c319_victory	ยอดเยี่ยมอะไรแบบนี้!
c321_boss_long	สวัสดีค่ะ นี่ข้าเอง ลูน่าของท่านไง
c321_boss_short	รอนานมั้ยคะ?
c321_ctskill	ข้ามีของขวัญมาให้ค่ะ
c321_death_1	ข้าอยากจะ…อยู่เคียงข้างท่าน…นานอีกหน่อย…
c321_death_2	ลา…ก่อน…
c321_drive	ส่องแสงแวววาว!
c321_hit_1	โอ๊ย โอ๊ย โอ๊ย!
c321_hit_2	อ๊ะ!
c321_hit_3	ฮู่ว...
c321_prskill	เอาจริงให้ดูหน่อยสิ!
c321_skill	แบบนี้เป็นไงล่ะ?
c321_spa	เข้ามาสิคะ ท่านมานั่งข้างๆ ข้าได้นะ
c321_startbt	วันนี้ข้าเป็นหัวหน้าเหรอคะ?
c321_story1	จริงเหรอเนี่ยยย?\จู่ๆ ก็พูดโกหกออกมาได้ทันทีแบบนี้เสมอเลยรึเปล่าคะ? ไร้ยางอายจัง
c321_story2	ฮิฮิ ท่านเพิ่งเคยขอความช่วยเหลือเป็นครั้งแรกเลยนะคะ รู้ตัวมั้ย?\ข้าจะทำให้ดีที่สุดเพื่อไม่ให้ท่านผิดหวังค่ะ!
c321_story3	เป็นคำพูดที่ดูยิ่งใหญ่เหลือเกินนะคะ\ทางนี้เองก็ยินดีเช่นกันค่ะ\จากนี้ไป ข้าจะทำทุกอย่างที่ทำได้เพื่อปกป้องท่าน\ในฐานะข้ารับใช้ค่ะ
c321_true1	ผู้ทำพันธสัญญาของข้าสติแตกเพราะปีศาจน่ะ\น่าสงสารใช่มั้ยคะ? ข้าก็เลยอยากปกป้องเธอไงล่ะ
c321_true2	ข้ามีประโยชน์มั้ยคะ? ถ้าข้าช่วยได้ก็จะดีใจมากเลยล่ะ!
c321_true3	ดูเหมือนว่าผู้ทำพันธสัญญาของข้าจะจำข้าไม่ได้ แต่ข้าก็ยังอยากช่วยเธออยู่ดี\เพราะไม่ว่ายังไง เธอก็คือข้า และข้าก็คือเธอ
c321_victory	คิดว่าไงคะ?\ชมข้าบ้างสิ!
c324_boss_long	ทีนี้ตาข้าบ้างล่ะ!\ระวังให้ดี!
c324_boss_short	เอาละ มาเริ่มกันเลย!
c324_ctskill	เจอนี่หน่อยเป็นไง?!
c324_death_1	ข้าไม่ได้วิ่งหนี\ข้าแค่...ถอยกลับไปตั้งหลัก!
c324_death_2	อ๊าาา!
c324_drive	ชัยชนะใกล้จะเป็นของเราแล้ว!
c324_hit_1	อี๋!
c324_hit_2	อ๊า!
c324_hit_3	อ๊าาา!
c324_prskill	อย่ามาเมินข้าสิ!
c324_skill	จัดให้!
c324_spa	สถานที่แห่งนี้สุดยอดเลยเนอะ
c324_startbt	ไปทำสิ่งที่ท่านทำได้ดีที่สุด มาสเตอร์!
c324_story1	เอาละ!\ข้าไปหาปีศาจที่มีเสน่ห์มาเป็นมาสเตอร์ของข้าเองดีกว่า!
c324_story2	พวกเราก็ไม่ได้อยากเกิดมาเป็นผู้ช่วยหรอก\แต่กระนั้นพวกนั้นก็ปฏิบัติกับพวกเราราวกับเป็นของใช้แล้วทิ้ง ทำไมล่ะ?
c324_story3	ข้าไม่ต้องการปีศาจที่ตัวใหญ่และแข็งแกร่งอีกแล้ว\ข้าขอรับใช้ปีศาจที่ไร้ค่าหากข้าไม่ได้ช่วยเหลือดีกว่า\ปีศาจที่แบบว่า ไม่รู้สิ...ทำให้ข้าอยากจะพยายามปกป้องดูแลมั้งคะ
c324_true1	สวัสดีค่า มาสเตอร์ขา ♥\ข้าเอง โมนาผู้ช่วยของท่าน ยินดีรับใช้ค่ะ!
c324_true2	สิ่งที่เหลืออยู่หลังจากศึกชิงบัลลังก์ราชาปีศาจจบลงก็มีแต่ซากศพและอาวุธที่ทิ้งไว้\สักวันข้าเองก็ต้องมีชะตากรรมแบบนั้นด้วยสินะ...?
c324_true3	อย่ากังวลไปเลยค่ะ มาสเตอร์!\ท่านต้องเป็นราชาปีศาจคนต่อไป ข้าจะทำให้ได้!\ข้ามีชีวิตเพื่อเรื่องนี้เท่านั้นค่ะ!
c324_victory	บอกแล้วไงว่าเราต้องชนะค่ะ
c329_boss_long	ดาบิมาแล้วจ้า!
c329_boss_short	อยากเล่นซ่อนหามั้ย?
c329_ctskill	ไป!
c329_death_1	ไม่! ข้าไม่อยากแพ้…
c329_death_2	ดาบิแพ้ อืม เอาเถอะ
c329_drive	เสร็จข้าล่ะ!
c329_hit_1	โอ๊ย!
c329_hit_2	อึ๋ย!
c329_hit_3	เจ็บนะเนี่ย!
c329_prskill	ดาบิเยี่ยมที่สุด!
c329_skill	ไปกันเถอะ!
c329_spa	หวา! ข้าหัวใจเต้นตึกๆ เวลาเล่นซ่อนหา\แต่ตอนนี้ข้ารู้สึกผ่อนคลายสบายใจจัง
c329_startbt	ไป!
c329_story1	ฟิ้วววว! ดาบิเร็วที่สุดในโลก!
c329_story2	นี่ มาสเตอร์ ข้าอยากได้อะไรสักอย่าง\ซื้อให้หน่อยได้มั้ย?
c329_story3	อ๊ะ อาร์กอส ตานี้เจ้าเป็นเหรอ?\ข้าก็อยากจับเซฟิรอสเหมือนกัน!
c329_true1	มีปีศาจตนไหนอยากเล่นซ่อนหากับดาบิมั้ย?\ตาแรกข้าขอเป็นก่อนนะ! หุหุ!
c329_true2	ดาบิชอบแข่งในสนามมากๆ\รู้สึกอย่างกับสื่อสารกับถนนได้แน่ะ
c329_true3	ดาบิชอบเล่นซ่อนหาในสนามแข่ง\คราวหน้าจะไปแข่งกับพี่โมนานะ
c329_victory	ฟิ้วววว! ดาบิชนะ!
c332_boss_long	ว่าไง! ข้าชื่อกาเนชา! ดีใจที่ได้เจอเจ้านะ!
c332_boss_short	ฮ่าฮ่าฮ่า! กลิ่นเงินทองโชยอยู่ในอากาศ!
c332_ctskill	ยิ้มเร็วเข้า! ยิ้มสิ!
c332_death_1	โฮะโฮะโฮะ! ไม่เห็นต้องโมโหเลย!
c332_death_2	ฮึ่ม...
c332_drive	ยิ่งเสี่ยง ยิ่งได้รางวัลมาก!
c332_hit_1	ก๊าก ๆ ๆ!
c332_hit_2	ร่าเริงหน่อย!
c332_hit_3	ใจร้าย!
c332_prskill	ร่าเริงนิดนึงสิ!
c332_skill	ข้าไม่มีสิ่งที่เจ้าต้องการหรอก!
c332_spa	ฮ้าาา นี่ล่ะสวรรค์ที่แท้จริง!
c332_startbt	เอาละนะ ไว้ใจข้าเถอะ!
c332_story1	ของว่าง การควบคุมตนเอง และการข่มอารมณ์ สิ่งเหล่านี้ทำให้เป็นผู้หญิงที่แท้จริง\คิกค้าก! เจ้าหลงกลเลยใช่เปล่าล่ะ?\คนที่มีสกิลการแสดงเลิศกว่าเทพอย่างข้านี้หาไม่ได้อีกแล้ว!
c332_story2	เจ้าโมโหเรื่องอะไรกัน?\เจ้าหัวหน้าเอ็กโซซิสต์นั่นคิดผิดแหงๆ อยู่แล้วนี่!\เจ้าไม่มีทางได้อะไรดีๆ จากของอะไรที่ซาดิสม์แบบนี้หรอก!
c332_story3	เอ็กโซซิสต์เกือบทุกคนเป็นพวกซาดิสม์ เจ้าสยองเลยใช่เปล่าล่ะ?\เพราะงั้นการไปสุงสิงกับพวกนั้นถึงไม่สนุกเลยไง\ก๊ากฮ่า ๆ ๆ!
c332_true1	นี่ สงบสติอารมณ์ก่อนเหอะ เจ้าหัวหงอนไก่\ข้าไม่ได้อยากจะทะเลาะกับเจ้า\แล้วข้าก็ไม่ได้คิดอะไรแบบนั้นด้วย
c332_true2	กรุ้งกริ้ง! ก๊ากฮ่า ๆ ๆ!\อยากรู้มั้ยว่าทำไมข้าสนุกเหลือเกิน?\จะบอกให้นะว่าข้าก็ไม่รู้เหมือนกัน!
c332_true3	ข้าดีใจมากที่ได้เป็นเอ็กโซซิสต์!\ก๊ากฮ่า ๆ ๆ! พูดถึงคนที่ชักนำข้ามาเหรอ?\ท่าทางพวกนั้นกำลังลำบากอยู่นะ\แต่ว่านะ ไม่ว่าใครๆ ก็ต้องสอบตกคลาสอยู่แล้วถ้าทำตัวแบบข้าน่ะ!
c332_victory	เป็นชัยชนะที่น่าอัศจรรย์อีกครั้งของกาเนชา! ข้าแฮ็ปปี้มาก!
c333_88_boss_long	หยาบคายจริงๆ
c333_88_boss_short	พวกเจ้าน่าเกลียดจริงๆ ด้วย~
c333_88_bubble_prskill	สดุดีพระเจ้า!
c333_88_bubble_skill	ไม่ต้องกลัวนะ!
c333_88_ctskill	อย่าหนีสิ!
c333_88_death_1	นี่มันไม่เหมาะกับข้าเลย~!
c333_88_death_2	ระวังข้าหน่อยสิ!
c333_88_drive	วาเด เรโทร มี ซาตานัส!
c333_88_hit_1	ข้ามศพข้าไปก่อนเถอะ!
c333_88_hit_2	ข้าจะจดจำเจ้าไว้!
c333_88_hit_3	หลบไป!
c333_88_hit_4	โกรธแล้วนะ!
c333_88_hit_5	อ๋า กลัวจังเลย
c333_88_hit_6	อ๊าาา!
c333_88_hit_7	อ๊าาา!
c333_88_hit_8	ไม่เลว
c333_88_hit_9	โฮะๆ~
c333_88_prskill	สดุดีพระเจ้า!
c333_88_skill	ไม่ต้องกลัวนะ~ คิกๆ!
c333_boss_long	มาดูกันว่าเจ้ามีดีแค่ไหน!
c333_boss_short	ฮึ่ม ข้าไม่จำเป็นต้องดูหรอก
c333_ctskill	อึก แย่ชะมัด
c333_death_1	นี่มันไม่เหมาะกับข้าเลย~!
c333_death_2	ระวังข้าหน่อยสิ!
c333_drive	วาเด เรโทร มี ซาตานัส!
c333_hit_1	ระวังหน่อยสิ
c333_hit_2	อ๊าาา!
c333_hit_3	อ๊า!
c333_prskill	ทาเคเต!
c333_skill	เละเทะชะมัด
c333_spa	อืม... ไม่เลว ไม่เชื่อข้าเหรอ?\ข้าไม่ได้ประชดนะ ครั้งนี้ข้าจริงใจ
c333_startbt	อย่าถ่วงข้าก็แล้วกัน
c333_story1	อย่าพยายามเปลี่ยนเรื่องนะ\ข้าไม่ได้อยากจะยืดเวลาที่ต้องอยู่กับเจ้าหรอก
c333_story2	ถ้าข้าตั้งสติดีๆ\เดี๋ยวก็แก้ปัญหานี้ได้เองแหละ
c333_story3	*เฮ้อ* ค่อยยังชั่ว ข้าคิดถึงอาจารย์\และมันสมองของเขาจริงๆ แต่ยัยโยนาห์...
c333_true1	ข้าชื่อเดโบราห์ นี่คือชื่อที่ยิ่งใหญ่และสูงส่งที่สุด\อย่าเรียกชื่อนี้โดยไม่เหมาะสมล่ะ
c333_true2	บางคนเกิดมาพร้อมพรสวรรค์น่ะ\อืม แต่ความพยายามก็สำคัญเหมือนกันมั้ง คิกคิก
c333_true3	อาจารย์ของข้าบอกว่าความพยายามคือสิ่งที่สำคัญที่สุด\ข้าไม่เข้าใจเลยว่าเขาหมายความว่ายังไง แต่ข้าจะทำตามคำสอนของเขา
c333_victory	ข้าเริ่มจะถูกใจเจ้าแล้วสิ
c334_boss_long	ที่แห่งนี้เหมาะที่จะต่อสู้กัน
c334_boss_short	ยินดีต้อนรับนะ
c334_ctskill	ข้าจะช่วยอะไรได้บ้าง?
c334_death_1	ข้าไม่ได้คิดว่าจะเป็นแบบนี้...
c334_death_2	โอย ทำพลาดไปแท้ๆ
c334_drive	เจ้าประเมินข้าต่ำไป
c334_hit_1	งือ!
c334_hit_2	แบบนี้ไม่ดีเลย
c334_hit_3	ได้โปรดหลีกทางด้วย
c334_prskill	ข้าจะดูแลเจ้าด้วยตัวเอง
c334_skill	เจ้าจะช่วยหลบไปได้มั้ย?
c334_spa	ข้าไม่ถือหรอกนะที่จะพักผ่อนบ้างเป็นบางเวลา\แค่ไม่ให้มากเกินไปก็พอ
c334_startbt	ให้ข้าช่วยนะ
c334_story1	โอ้ ไม่นะ ตอนนี้ข้ารู้แล้วว่าการเป็นหนูที่ถูกแมวไล่กวดนั้นเป็นยังไง\มันไม่สนุกเลย
c334_story2	ข้าไม่อยากเชื่อใจเขาหรอก แต่ข้าไม่มีทางเลือก\เขาเป็นคนเดียวที่นำได้
c334_story3	ทำไมข้าถึงรู้สึกหงุดหงิดแบบนี้นะ?\รู้สึกเหมือนข้าพลาดอะไรบางอย่างที่สำคัญ
c334_true1	การติดตามท่านทำให้ข้ามาไกลขนาดนี้ มาสเตอร์\แต่ข้าไม่โทษท่านหรอกนะคะ นี่เป็นส่วนหนึ่งของหน้าที่ข้า
c334_true2	เจ้าแน่ใจเหรอว่าทำคนเดียวไหว?\ความอวดเก่งมีแต่จะทำร้ายเจ้า
c334_true3	ไม่มีอะไรที่ข้าทำไม่ได้\แต่ยังไงข้าก็ยังต้องการความช่วยเหลือ
c334_victory	นั่นเป็นการต่อสู้ที่ยากลำบากทีเดียว
c335_10_boss_long	อยากออกกำลังกายด้วยกันไหม?
c335_10_boss_short	มาดูกันว่าเจ้าจะเอาอยู่ไหม
c335_10_ctskill	ฮ่า!
c335_10_death_1	*กระซิกๆ*...
c335_10_death_2	ข้ายังต้องฝึกจิตมากขึ้นอีกไหม?
c335_10_drive	บางครั้งเจ้าก็ต้องทน
c335_10_hit_1	ฮ่า!
c335_10_hit_2	ฮี่ ฮี่...
c335_10_hit_3	ฮ่าฮ่าฮ่า!
c335_10_prskill	อ่อนแอจริง
c335_10_skill	ช่างเป็นคืนที่เร่าร้อน
c335_10_spa	แช่น้ำพุร้อนดีๆ หลังออกกำลังกายนี่แหละดีที่สุด
c335_10_startbt	เจ้าจะไปน้ำพุร้อนไหมหลังจากนี้?
c335_10_story1	ข้าไม่ได้เอาจริงมานานมากแล้วนะ
c335_10_story2	มิโนทอร์คือบรรพบุรุษของข้า\เลือดของเขาไหลผ่านเส้นเลือดข้า ซึ่งทำให้ข้าเป็นครึ่งเทพ
c335_10_story3	ชะตากรรมของอัครสาวกทั้งสิบสองคนจะเป็นไปตามที่นักพยากรณ์กล่าวไว้\นี่เป็นอีกตัวอย่างหนึ่งของชะตากรรมแห่งกาลเวลา
c335_10_true1	ข้าประทับใจ\ไม่ใช่ทุกคนที่รอดจากการโจมตีของข้าได้
c335_10_true2	ข้าดีใจที่ได้พบคนฝีมือสูสีกัน
c335_10_true3	บางทีนั่นอาจเป็นแดนสวรรค์ของข้า
c335_10_victory	ดูเหมือนข้าจะชนะอีกแล้วนะ
c335_boss_long	หากเจ้ายังมีชีวิตรอด ก็จงฝึกฝนความแข็งแกร่ง
c335_boss_short	บอกข้าถึงสามยักษ์ใหญ่ทั้งหมด
c335_ctskill	ทำให้ได้อย่างที่พูดแล้วกัน!
c335_death_1	ข้ากำลังจะเสียมวลกล้ามเนื้อ...
c335_death_2	ข้าน่าจะฝึกให้หนักกว่านี้...
c335_drive	ดูความแข็งแกร่งของข้า
c335_hit_1	หืม!
c335_hit_2	จั๊กจี้นะ
c335_hit_3	ใช่แล้ว
c335_prskill	อดทน!
