// key	ITEM_NAME_	ITEM_DESCRIPTION_
10000101	落とした髪の毛	髪の毛一本一本に魂の痕跡が宿っている。
50120104	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120105	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120113	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120114	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120115	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120201	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120202	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120203	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120204	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120205	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120213	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120214	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120215	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120301	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120302	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120303	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120304	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120305	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120313	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120314	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120315	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120401	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120402	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120403	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120404	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120405	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120413	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120414	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120415	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120501	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120502	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120503	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120504	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120505	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120513	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120514	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50120515	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50121301	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50121302	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50121303	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50121304	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50121305	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50121313	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50121314	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50121315	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50121401	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50121402	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50121403	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50121404	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50121405	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50121413	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50121414	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50121415	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50121501	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50121502	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50121503	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50121504	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50121505	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50121513	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50121514	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50121515	増幅攻撃力コア	<color=ff17b0>増幅攻撃力</color>のイグニコア。\3種類のステータスを持つ。\力を表すザインのヘブライ文字が光る。
50130101	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130102	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130103	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130104	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130105	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130112	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130114	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130115	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130201	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130202	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130203	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130204	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130205	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130212	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130214	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130215	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130301	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130302	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130303	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130304	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130305	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130312	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130314	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130315	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130401	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130402	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130403	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130404	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130405	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130412	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130414	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130415	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130501	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130502	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130503	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130504	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130505	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130512	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130514	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50130515	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50131201	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50131202	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50131203	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50131204	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50131205	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50131212	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50131214	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50131215	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50131401	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50131402	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50131403	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50131404	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50131405	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50131412	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50131414	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50131415	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50131501	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50131502	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50131503	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50131504	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50131505	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50131512	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50131514	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50131515	増幅防御力コア	<color=00e2f0>増幅防御力</color>のイグニコア。\3種類のステータスを持つ。\保護を表すヘットのヘブライ文字が光る。
50140101	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140102	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140103	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140104	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140105	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140112	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140113	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140115	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140201	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140202	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140203	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140204	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140205	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140212	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140213	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140215	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140301	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140302	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140303	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140304	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140305	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140312	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140313	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140315	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140401	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140402	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140403	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140404	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140405	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140412	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140413	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140415	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140501	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140502	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140503	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140504	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140505	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140512	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140513	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50140515	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50141201	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50141202	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50141203	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50141204	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50141205	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50141212	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50141213	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50141215	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50141301	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50141302	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50141303	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50141304	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50141305	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50141312	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50141313	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50141315	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50141501	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50141502	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50141503	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50141504	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50141505	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50141512	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
50141513	増幅機敏性コア	<color=d3da00>増幅機敏性</color>のイグニコア。\3種類のステータスを持つ。\知恵を表すテットのヘブライ文字が光る。
