// key	HECATE_BOOK_TITLE_SHELF_	HECATE_BOOK_TITLE_	HECATE_BOOK_TITLE_SUB_	HECATE_BOOK_DESC_
100780	Duetsha	Con Artist Duetsha	Awakening Scenario	Do not look away. Swear your loyalty to me.\
100781	How to Tame\a Dog	How to Tame a Dog	Season Scenario	You're not worthy of living with us!
100782	Chapter.4-3\Restoration	4-3 Restoration	Destiny Child Chapter.4	Memories can fade away; anger can't.
100783	Grendel	Retaliator Grendel	Awakening Scenario	I prepared this bullet just for you.\The sadist you can't hate, Grendel.
100784	Rogue's March	Rogue's March	Narrative Dungeon	Get all of the problem children in one place!\Who's the strongest troublemaker?
100794	Sarasu	Heaven Sarasu	Awakening Scenario	Guardian of Heaven who lives to make Hades Flowers bloom.
100795	Ishimi	Draconic Ishimi	Awakening Scenario	A demon who lives for vengeance.
100796	Chapter.4-4\Inferno	4-4 Inferno	Destiny Child Chapter.4	There's always enough time.\What's left is a decision.
100797	Within\Temptation	Within Temptation	Narrative Dungeon	Wonder who I'll play with today.
100798	Yami	Full Bloom Yami	Awakening Scenario	I am Yami, terrifying flower of death rooted in the abyss...\Oh? Did I scare you?
100803	Chapter.4-5\Knight of Rose	4-5 Knight of Rose	Destiny Child Chapter.4	My Sister, My Bride
100804	A Christmas\Blessing	A Christmas Blessing	Narrative Dungeon	A lonely demon has set out on a journey to find her destiny in the Christmas season.\Where is it?
100805	Zegati	Resisting Zegati	Awakening Scenario	Don't meddle in my affairs.\Let me live how I want.
100806	Dalia	Dashing Dalia	Awakening Scenario	Destiny is something you create,\so let me create yours!
100807	Doppelgänger	Doppelgänger	Destiny Child Sub Stories	Davi's look-alike Zegati enters the scene.\And here is the tale of the nightmare which grows apparent.
100808	Nicole	Epiphany Nicole	Awakening Scenario	Want to know a secret?\I hate Christmas, too.
100809	Pepita	Polar Pepita	Awakening Scenario	No one can understand the wind in the polar regions.\That's God's will.
100810	Grilla	Predator Grilla	Awakening Scenario	O Holy Nightmare has come\through a raging blizzard to find you!
100811	Rani	Stern Rani	Awakening Scenario	Don't make fun of me!\I'm a really scary demon!
100812	Reynard	Crafty Reynard	Awakening Scenario	I just can't help but to defy demons\when they look all scary like that.
100814	Assemble!	Assemble!	Destiny Child Sub Stories	A sudden parting.\Aria is running around for a reunion\and before her appears a guide.
100816	Chapter.4-6\Wounded Winner Part. 1	4-6 Wounded Winner Part. 1	Destiny Child Chapter.4	All the races were\fooled by your magic.
100817	What Is Love?	What Is Love?	Destiny Child Side Stories	Vivian comforts everyone equally. What kind of love lessons does she have for them?
100824	Chapter.4-7\Wounded Winner Part. 2	4-7 Wounded Winner Part. 2	Destiny Child Chapter.4	The demon slumbers, and the pilgrims trample on his grave.
100828	Chapter.6-2\Abnormal Phenomenon	6-2 Abnormal Phenomenon	Destiny Child Chapter 6	In this world, strange phenomena unfold.\Mitra confronts his inner self.\And Ashram undergoes a transformation.
100831	Kanaloa	Lord Kanaloa	Awakening Scenario	Demigod counselor.\A sage who will awaken your inner power.
100834	Belial	Chaotic Belial	Awakening Scenario	The Infernal Realm's only Executioner and one of the three consuls\who assist the Archfiend.
100835	Kubera	Northern Kubera	Awakening Scenario	A capable and wise exorcist on the trail of the Great Wizard Merlin.
100837	Chapter.4-8\Wounded Winner\Part 3	4-8 Wounded Winner Part 3	Destiny Child Chapter.4	Sodom. Where he was crucified.
100840	Samael	Materialistic Samael	Awakening Scenario	A demon who's controlled by her own acquisitiveness.
100841	Xenie	Water Ghost Xenie	Awakening Scenario	A mischievous demon that should have been born as a water spirit.
100842	Elysion	Freed Elysion	Awakening Scenario	A captain who pursues freedom and romance
100844	Where is Elysion?	Where is Elysion?	Season Scenario	A story that takes place on an island in the middle of nowhere.
100846	Chapter.5-1\HEN TO PAN	5-1 HEN TO PAN	Destiny Child Chapter.5	A fortuitous door of darkness.
100847	Chapter.5-2\Close to Nirvana	5-2 Close to Nirvana	Destiny Child Chapter.5	It is time to be freed from this grudge.
100849	Summer Trouble	Summer Trouble	Narrative Dungeon	A midsummer festival\rife with troubles.
100851	Sallos	Salacious Sallos	Awakening Scenario	Holy Relic Sallos, as wise as she is a quick thinker,\yet her desires remain unfulfilled.
100852	Freyja	Sprinter Freyja	Awakening Scenario	I didn't know it when I hung back and watched,\but everyone's cheering helps so meowch!
100855	Chapter.6-4\On Cloud Nine\Part 1	6-4 On Cloud Nine Part 1	Destiny Child Chapter 6	These days, I've been so happy that I feel as if I'm dreaming.\If this is a dream, I don't ever want to wake up.
100864	Chapter.6-5\On Cloud Nine\Part 2	6-5 On Cloud Nine Part 2	Destiny Child Chapter 6	A joyous dream and the truth behind it.
100866	Sol	Sol		What a pain in the ass.\Just come at me all at once.
100867	Ramlethal	Ramlethal	Awakening Scenario	I don't know why I came to this world.\I must endeavor to find out.
100868	Millia	Millia	Awakening Scenario	You really weren't that bad, I guess.\I'll help you as long as I'm in this world.
100869	Battle Royale	Battle Royale	Narrative Dungeon	A New Holy Order Selection Begins?!
100875	Chapter.5-3\Lifeblood	5-3 Lifeblood	Destiny Child Chapter.5	Have You Forgotten Me?
100880	Christmas' Carol	Christmas' Carol	Season Scenario	Would you like to hear Carol's Christmas story?
100881	Scrouge	Blessed Scrouge	Awakening Scenario	Merry Christmas!\What do you want for Christmas?
100882	The Invitations	The Invitations	Season Scenario	The second wedding of Juno and Tiwaz. Juno encloses\a unique costume ticket in Tiwaz's wedding invitation.
100883	Ophois	Black Bunny Ophois	Awakening Scenario	It's all or nothing.\I know I'm lucky!
100884	Intermission: Omen	Intermission: Omen	Destiny Child Chapter.4 : Intermission	Change or End. Hope or Despair.\The end of the world or a new beginning.
100885	Ariel	Watcher Ariel	Awakening Scenario	Angel Ariel, a representative from Heaven \who had been hiding her identity.
100886	Chapter 5-4\Angel of Light	5-4 Angel of Light	Destiny Child Chapter.5	Satan occasionally disguises himself\as an angel of light.
100900	Chapter 5-5\Fate	5-5 Fate	Destiny Child Chapter.5	Destiny
100907	The Sytry	The Sytry	Scenario Dungeon	So Sick, So Sick So Sick. So Sick!
100916	Chapter.6-1\Demigod	6-1 Demigod	Destiny Child Chapter 6	Demigods are known for being born of gods and humans,\but they are the offspring of transcendental beings--demons--\and humans who can harbor life.
100922	6-3\The Demon Executioner	6-3 The Demon Executioner	Destiny Child Chapter 6	An unexpected visitor from the Infernal Realm. Belial, the third in command of the Infernal Realm.
