// key	DUNGEON_NAME_	DUNGEON_SECOND_NAME_	DUNGEON_LOCATION_DESC_
5310	Ⅰ.	Une nouvelle destination	Que pourrait vous apporter\cette langue qui vous abuse ?
531001	Niveau 1	Souvenirs de ce jour-là (difficile)	
531002	Niveau 2	Une nouvelle destination (difficile)	
5311	Ⅱ.	L'amie	Que pourrait vous apporter\cette langue qui vous abuse ?
531101	Niveau 3	Infiltration (difficile)	
531102	Niveau 4	L'amie (difficile)	
5312	Ⅲ.	Le faux prophète	Que pourrait vous apporter\cette langue qui vous abuse ?
531201	Niveau 5	Mensonge (difficile)	
531202	Niveau 6	Le faux prophète (difficile)	
5313	Ⅳ.	Destinés à se revoir	Que pourrait vous apporter\cette langue qui vous abuse ?
531301	Niveau 7	Réunion (difficile)	
531302	Niveau 8	Destinés à se revoir (difficile)	
5400	Ⅰ.	Légende	Le destin est un guide. Ce guide naît de la sincérité.\Et la sincérité, de l'espoir et de la confiance.
540001	Niveau 1	Réunion	
540002	Niveau 2	Légende	
5401	Ⅱ.	Révélation	Le destin est un guide. Ce guide naît de la sincérité.\Et la sincérité, de l'espoir et de la confiance.
540101	Niveau 3	Souffrance	
540102	Niveau 4	Révélation	
5402	Ⅲ.	Mensonge et vérité	Le destin est un guide. Ce guide naît de la sincérité.\Et la sincérité, de l'espoir et de la confiance.
540201	Niveau 5	Pur altruisme	
540202	Niveau 6	Mensonge et vérité	
5403	Ⅳ.	Destin	Le destin est un guide. Ce guide naît de la sincérité.\Et la sincérité, de l'espoir et de la confiance.
540301	Niveau 7	Catastrophe	
540302	Niveau 8	Destin	
5410	Ⅰ.	Légende	Je dois aller jusqu'au bout.\J'accepterai mon destin.
541001	Niveau 1	Réunion (difficile)	
541002	Niveau 2	Légende (difficile)	
5411	Ⅱ.	Révélation	Je dois aller jusqu'au bout.\J'accepterai mon destin.
541101	Niveau 3	Souffrance (difficile)	
541102	Niveau 4	Révélation (difficile)	
5412	Ⅲ.	Mensonge et vérité	Je dois aller jusqu'au bout.\J'accepterai mon destin.
541201	Niveau 5	Pur altruisme (difficile)	
541202	Niveau 6	Mensonge et vérité (difficile)	
5413	Ⅳ.	Destin	Je dois aller jusqu'au bout.\J'accepterai mon destin.
541301	Niveau 7	Catastrophe (difficile)	
541302	Niveau 8	Destin (difficile)	
