// key	DUNGEON_NAME_	DUNGEON_SECOND_NAME_	DUNGEON_LOCATION_DESC_
320301	ด่าน 7	สถานชำระล้างบาป	
320302	ด่าน 8	ตอนจบของวัยเด็ก	
3210	I.	แผลเป็น	
321001	ด่าน 1	ฆ่า(ยาก)	
321002	ด่าน 2	แผลเป็น(ยาก)	
3211	Ⅱ.	การปรากฏตัวขององค์ราชา	
321101	ด่าน 3	เด็กแสบหน้ามืดตามัว(ยาก)	
321102	ด่าน 4	การปรากฏตัวขององค์ราชา(ยาก)	
3212	Ⅲ.	การพบกันอีกครั้ง	
321201	ด่าน 5	สายลมจากดินแดนคนตาย(ยาก)	
321202	ด่าน 6	การพบกันอีกครั้ง(ยาก)	
3213	Ⅳ.	ตอนจบของวัยเด็ก	
321301	ด่าน 7	สถานชำระล้างบาป(ยาก)	
321302	ด่าน 8	ตอนจบของวัยเด็ก(ยาก)	
4000	Ⅰ.	ดินแดนคนตาย	เขาจะช่วยเจ้าจากผู้ปองร้าย\ขอให้เจ้าเชื่อมั่นใจตัวเขาอย่างไม่ต้องสงสัย
400001	ด่าน 1	ประตูแคบ	
400002	ด่าน 2	ดินแดนคนตาย	
4001	Ⅱ.	ลมหายใจแห่งชีวิต	เขาจะช่วยเจ้าจากผู้ปองร้าย\ขอให้เจ้าเชื่อมั่นใจตัวเขาอย่างไม่ต้องสงสัย
400101	ด่าน 3	เลดี้ของพวกเรา	
400102	ด่าน 4	ลมหายใจแห่งชีวิต	
4002	Ⅲ.	เสื้อผ้าของแกะ	เขาจะช่วยเจ้าจากผู้ปองร้าย\ขอให้เจ้าเชื่อมั่นใจตัวเขาอย่างไม่ต้องสงสัย
400201	ด่าน 5	ดินแดนคนตาย	
400202	ด่าน 6	เสื้อผ้าของแกะ	
4003	Ⅳ.	การถอดคันประทีป	เขาจะช่วยเจ้าจากผู้ปองร้าย\ขอให้เจ้าเชื่อมั่นใจตัวเขาอย่างไม่ต้องสงสัย
400301	ด่าน 7	ลูกศิษย์ขี้สงสัย	
400302	ด่าน 8	การถอดคันประทีป	
4010	I.	ดินแดนคนตาย	เขาจะช่วยเจ้าจากผู้ปองร้าย\ขอให้เจ้าเชื่อมั่นใจตัวเขาอย่างไม่ต้องสงสัย
401001	ด่าน 1	ประตูแคบ(ยาก)	
401002	ด่าน 2	ดินแดนคนตาย(ยาก)	
4011	Ⅱ.	ลมหายใจแห่งชีวิต	เขาจะช่วยเจ้าจากผู้ปองร้าย\ขอให้เจ้าเชื่อมั่นใจตัวเขาอย่างไม่ต้องสงสัย
401101	ด่าน 3	เลดี้ของพวกเรา(ยาก)	
401102	ด่าน 4	ลมหายใจแห่งชีวิต(ยาก)	
4012	Ⅲ.	เสื้อผ้าของแกะ	เขาจะช่วยเจ้าจากผู้ปองร้าย\ขอให้เจ้าเชื่อมั่นใจตัวเขาอย่างไม่ต้องสงสัย
401201	ด่าน 5	ดินแดนคนตาย(ยาก)	
401202	ด่าน 6	เสื้อผ้าของแกะ(ยาก)	
4013	Ⅳ.	การถอดคันประทีป	เขาจะช่วยเจ้าจากผู้ปองร้าย\ขอให้เจ้าเชื่อมั่นใจตัวเขาอย่างไม่ต้องสงสัย
401301	ด่าน 7	ลูกศิษย์ขี้สงสัย(ยาก)	
401302	ด่าน 8	การถอดคันประทีป(ยาก)	
4100	Ⅰ.	มิตรประเสริฐ	ได้โปรดอย่าทิ้งข้าไปนะ ข้ามีตัวตนอยู่ได้เพราะเจ้า
410001	ด่าน 1	ผูกพันด้วยโชคชะตา	ว่าง
410002	ด่าน 2	มิตรประเสริฐ	ว่าง
4101	Ⅱ.	อุปสรรคแห่งกรรม	ได้โปรดอย่าทิ้งข้าไปนะ ข้ามีตัวตนอยู่ได้เพราะเจ้า
410101	ด่าน 3	สุสุรี สบาฮา	ว่าง
410102	ด่าน 4	อุปสรรคแห่งกรรม	ว่าง
4102	Ⅲ.	กลับชาติมาเกิด	ได้โปรดอย่าทิ้งข้าไปนะ ข้ามีตัวตนอยู่ได้เพราะเจ้า
410201	ด่าน 5	รากเหง้าแห่งโลกใบนี้	ว่าง
410202	ด่าน 6	กลับชาติมาเกิด	ว่าง
4103	Ⅳ.	ผู้สร้างกรรม	ได้โปรดอย่าทิ้งข้าไปนะ ข้ามีตัวตนอยู่ได้เพราะเจ้า
410301	ด่าน 7	กรรมมืดมิด	ว่าง
410302	ด่าน 8	ผู้สร้างกรรม	ว่าง
4110	I.	มิตรประเสริฐ	วงล้อแห่งชีวิตกำลังบดขยี้ข้า แต่ข้าไม่อาจหยุดมันได้
411001	ด่าน 1	ผูกพันด้วยโชคชะตา(ยาก)	ว่าง
411002	ด่าน 2	มิตรประเสริฐ(ยาก)	ว่าง
4111	Ⅱ.	อุปสรรคแห่งกรรม	วงล้อแห่งชีวิตกำลังบดขยี้ข้า แต่ข้าไม่อาจหยุดมันได้
411101	ด่าน 3	สุสุรี สบาฮา(ยาก)	ว่าง
411102	ด่าน 4	อุปสรรคแห่งกรรม(ยาก)	ว่าง
4112	Ⅲ.	กลับชาติมาเกิด	วงล้อแห่งชีวิตกำลังบดขยี้ข้า แต่ข้าไม่อาจหยุดมันได้
411201	ด่าน 5	รากเหง้าแห่งโลกใบนี้(ยาก)	ว่าง
411202	ด่าน 6	กลับชาติมาเกิด(ยาก)	ว่าง
4113	Ⅳ.	ผู้สร้างกรรม	วงล้อแห่งชีวิตกำลังบดขยี้ข้า แต่ข้าไม่อาจหยุดมันได้
411301	ด่าน 7	กรรมมืดมิด(ยาก)	ว่าง
411302	ด่าน 8	ผู้สร้างกรรม(ยาก)	ว่าง
4200	Ⅰ.	ผู้ที่ไม่ได้รับเชิญ	ความทรงจำสามารถจางหายไปได้ แต่ความโกรธยังคงอยู่
420001	ด่าน 1	แมตช์ฟ้าประทาน	ว่าง
420002	ด่าน 2	ผู้ที่ไม่ได้รับเชิญ	ว่าง
4201	Ⅱ.	ข้ากลับมาแล้ว	ความทรงจำสามารถจางหายไปได้ แต่ความโกรธยังคงอยู่
420101	ด่าน 3	ยินดีต้อนรับ	ว่าง
420102	ด่าน 4	ข้ากลับมาแล้ว	ว่าง
4202	Ⅲ.	เงาแห่งอดีต	ความทรงจำสามารถจางหายไปได้ แต่ความโกรธยังคงอยู่
420201	ด่าน 5	การประกาศ	ว่าง
420202	ด่าน 6	เงาแห่งอดีต	ว่าง
4203	Ⅳ.	โอกาส	ความทรงจำสามารถจางหายไปได้ แต่ความโกรธยังคงอยู่
420301	ด่าน 7	สิ่งที่สำคัญ	ว่าง
420302	ด่าน 8	โอกาส	ว่าง
4210	I.	ผู้ที่ไม่ได้รับเชิญ	บ้านที่คุ้นเคย ครอบครัวที่ไม่คุ้นเคย และ... เพื่อนเก่า
421001	ด่าน 1	ยาก - แมตช์ฟ้าประทาน	ว่าง
421002	ด่าน 2	ยาก - ผู้ที่ไม่ได้รับเชิญ	ว่าง
4211	Ⅱ.	ข้ากลับมาแล้ว	บ้านที่คุ้นเคย ครอบครัวที่ไม่คุ้นเคย และ... เพื่อนเก่า
421101	ด่าน 3	ยาก - ยินดีต้อนรับ	ว่าง
421102	ด่าน 4	ยาก - ข้ากลับมาแล้ว	ว่าง
4212	Ⅲ.	เงาแห่งอดีต	บ้านที่คุ้นเคย ครอบครัวที่ไม่คุ้นเคย และ... เพื่อนเก่า
421201	ด่าน 5	ยาก - การประกาศ	ว่าง
421202	ด่าน 6	ยาก - เงาแห่งอดีต	ว่าง
4213	Ⅳ.	โอกาส	บ้านที่คุ้นเคย ครอบครัวที่ไม่คุ้นเคย และ... เพื่อนเก่า
421301	ด่าน 7	ยาก - สิ่งที่สำคัญ	ว่าง
421302	ด่าน 8	ยาก - โอกาส	ว่าง
4300	Ⅰ.	ผู้ช่วยที่ไม่คาดคิด	มีเวลาพอเสมอ\ที่เหลือก็แค่ตัดสินใจ
430001	ด่าน 1	เล่ห์เหลี่ยมของปีศาจ	ว่าง
430002	ด่าน 2	ผู้ช่วยที่ไม่คาดคิด	ว่าง
4301	Ⅱ.	ดงปีศาจ	มีเวลาพอเสมอ\ที่เหลือก็แค่ตัดสินใจ
430101	ด่าน 3	น้องใหม่	ว่าง
430102	ด่าน 4	ดงปีศาจ	ว่าง
4302	Ⅲ.	ปกเสื้อ	มีเวลาพอเสมอ\ที่เหลือก็แค่ตัดสินใจ
430201	ด่าน 5	แฟรี่ผู้หลงทาง	ว่าง
430202	ด่าน 6	ปกเสื้อ	ว่าง
4303	Ⅳ.	อสรพิษเพลิง	มีเวลาพอเสมอ\ที่เหลือก็แค่ตัดสินใจ
430301	ด่าน 7	สิ่งที่สำคัญ	ว่าง
430302	ด่าน 8	อสรพิษเพลิง	ว่าง
4310	I.	ผู้ช่วยที่ไม่คาดคิด	เด็กน้อยผู้หลงทาง\จงกระโจนเข้าไปในเปลวเพลิง
431001	ด่าน 1	ยาก - เล่ห์เหลี่ยมของปีศาจ	ว่าง
431002	ด่าน 2	ยาก - ผู้ช่วยที่ไม่คาดคิด	ว่าง
4311	Ⅱ.	ดงปีศาจ	เด็กน้อยผู้หลงทาง\จงกระโจนเข้าไปในเปลวเพลิง
431101	ด่าน 3	ยาก - น้องใหม่	ว่าง
431102	ด่าน 4	ยาก - ดงปีศาจ	ว่าง
4312	Ⅲ.	ปกเสื้อ	เด็กน้อยผู้หลงทาง\จงกระโจนเข้าไปในเปลวเพลิง
431201	ด่าน 5	ยาก - แฟรี่ผู้หลงทาง	ว่าง
431202	ด่าน 6	ยาก - ปกเสื้อ	ว่าง
4313	Ⅳ.	อสรพิษเพลิง	เด็กน้อยผู้หลงทาง\จงกระโจนเข้าไปในเปลวเพลิง
431301	ด่าน 7	ยาก - สิ่งที่สำคัญ	ว่าง
431302	ด่าน 8	ยาก - อสรพิษเพลิง	ว่าง
4400	Ⅰ.	ความผิดของข้าเอง	คนสวยของข้า ตามมาสิ
440001	ด่าน 1	ไล่จับหาง	
440002	ด่าน 2	ความผิดของข้าเอง	
4401	Ⅱ.	สุสานของปีศาจ	คนสวยของข้า ตามมาสิ
440101	ด่าน 3	ลิ้นสองแฉก	
440102	ด่าน 4	สุสานของปีศาจ	
4402	Ⅲ.	กุหลาบแห่งชารอน	คนสวยของข้า ตามมาสิ
440201	ด่าน 5	อย่าได้สาบานเลย	
440202	ด่าน 6	กุหลาบแห่งชารอน	
4403	Ⅳ.	โลงทรมาน	คนสวยของข้า ตามมาสิ
440301	ด่าน 7	ในเลือดของเจ้า	
440302	ด่าน 8	โลงทรมาน	
4410	I.	ความผิดของข้าเอง	ผู้หญิงคนนั้นเป็นใครกัน เจิดจรัสราวกับดวงอาทิตย์\และน่าเกรงขามราวกับผู้นำกองทัพที่ชูธงขึ้น?
441001	ด่าน 1	ไล่จับหาง (ยาก)	
441002	ด่าน 2	ความผิดของข้าเอง (ยาก)	
4411	Ⅱ.	สุสานของปีศาจ	ผู้หญิงคนนั้นเป็นใครกัน เจิดจรัสราวกับดวงอาทิตย์\และน่าเกรงขามราวกับผู้นำกองทัพที่ชูธงขึ้น?
441101	ด่าน 3	ลิ้นสองแฉก (ยาก)	
441102	ด่าน 4	สุสานของปีศาจ (ยาก)	
4412	Ⅲ.	กุหลาบแห่งชารอน	ผู้หญิงคนนั้นเป็นใครกัน เจิดจรัสราวกับดวงอาทิตย์\และน่าเกรงขามราวกับผู้นำกองทัพที่ชูธงขึ้น?
441201	ด่าน 5	อย่าได้สาบานเลย (ยาก)	
441202	ด่าน 6	กุหลาบแห่งชารอน (ยาก)	
4413	Ⅳ.	โลงทรมาน	ผู้หญิงคนนั้นเป็นใครกัน เจิดจรัสราวกับดวงอาทิตย์\และน่าเกรงขามราวกับผู้นำกองทัพที่ชูธงขึ้น?
441301	ด่าน 7	ในเลือดของเจ้า (ยาก)	
441302	ด่าน 8	โลงทรมาน (ยาก)	
4500	Ⅰ.	การกลับมาคืนดีกันและการหักห้ามใจ	ข้าไม่คู่ควรต่อถ้อยคำเหล่านั้นหรอก
450001	ด่าน 1	รุ่งอรุณ	
450002	ด่าน 2	สมควรได้รับการขอบคุณ	
4501	Ⅱ.	อดีตของมิเรียม	ครอบครัวของข้าอยู่ที่ไหน? อารอนอยู่ไหนล่ะ?!
450101	ด่าน 3	พลังจิตร่วมกัน	
450102	ด่าน 4	บ้านแม่มด	
4502	Ⅲ.	หัวใจเปรียบเสมือนจันทราในน้ำ	ไม่ ข้า... ข้าก็แค่อยากจะจับมือกับมิตรา
450201	ด่าน 5	ผู้สิ้นศรัทธา	
450202	ด่าน 6	โลกของมิตราและอรหันต์	
4503	Ⅳ.	การต่อสู้ครั้งตัดสินของคาดูเซอุส	มาเริ่มกันเลย! พวกเราจะสู้ถึงตายเลย!
450301	ด่าน 7	ลางร้าย	
450302	ด่าน 8	ตถาคตผู้ตื่นแล้ว	
4510	Ⅰ.	การกลับมาคืนดีกันและการหักห้ามใจ	ข้าไม่คู่ควรต่อถ้อยคำเหล่านั้นหรอก
451001	ด่าน 1	รุ่งอรุณ (ยาก)	
451002	ด่าน 2	สมควรได้รับการขอบคุณ (ยาก)	
4511	Ⅱ.	อดีตของมิเรียม	ครอบครัวของข้าอยู่ที่ไหน? อารอนอยู่ไหนล่ะ?!
451101	ด่าน 3	พลังจิตร่วมกัน (ยาก)	
451102	ด่าน 4	บ้านแม่มด (ยาก)	
4512	Ⅲ.	หัวใจเปรียบเสมือนจันทราในน้ำ	ไม่ ข้า... ข้าก็แค่อยากจะจับมือกับมิตรา
451201	ด่าน 5	ผู้สิ้นศรัทธา (ยาก)	
451202	ด่าน 6	โลกของมิตราและอรหันต์ (ยาก)	
4513	Ⅳ.	การต่อสู้ครั้งตัดสินของคาดูเซอุส	มาเริ่มกันเลย! พวกเราจะสู้ถึงตายเลย!
451301	ด่าน 7	ลางร้าย (ยาก)	
451302	ด่าน 8	ตถาคตผู้ตื่นแล้ว (ยาก)	
4600	Ⅰ.	อีฟซอมบี้จักรวาล	เซเมเล่\เจ้าทำอะไรกับอีฟ?!
460001	ด่าน 1	ปีศาจอันตราย	
460002	ด่าน 2	กลยุทธ์	
4601	Ⅱ.	หอกแห่งลองกินุส	บอกข้ามา\ข้าจะเอาชนะโลกิได้ยังไง?
460101	ด่าน 3	เรื่องตลก	
460102	ด่าน 4	การตกลงมา	
4602	Ⅲ.	ซิว่า ปะทะ เซธ	ทำไมไชลด์ถึงร่ายคาถาเอ็กโซซิสต์ล่ะ?
460201	ด่าน 5	ศัตรูของทุกคน	
460202	ด่าน 6	แขกที่ไม่ได้รับเชิญศักดิ์สิทธิ์ 1	
4603	Ⅳ.	จักรวาลของโลกิ	เจ้าไม่อยากฆ่าข้าเหรอไง?\จะปล่อยให้ข้ารอไปถึงเมื่อไหร่กัน?
460301	ด่าน 7	แขกที่ไม่ได้รับเชิญศักดิ์สิทธิ์ 2	
460302	ด่าน 8	การเล่นที่น่าตื่นเต้น	
4610	Ⅰ.	อีฟซอมบี้จักรวาล	เซเมเล่\เจ้าทำอะไรกับอีฟ?!
461001	ด่าน 1	ปีศาจอันตราย (ยาก)	
461002	ด่าน 2	กลยุทธ์ (ยาก)	
4611	Ⅱ.	หอกแห่งลองกินุส	บอกข้ามา\ข้าจะเอาชนะโลกิได้ยังไง?
461101	ด่าน 3	เรื่องตลก (ยาก)	
461102	ด่าน 4	การตกลงมา (ยาก)	
4612	Ⅲ.	ซิว่า ปะทะ เซธ	ทำไมไชลด์ถึงร่ายคาถาเอ็กโซซิสต์ล่ะ?
461201	ด่าน 5	ศัตรูของทุกคน (ยาก)	
461202	ด่าน 6	แขกที่ไม่ได้รับเชิญศักดิ์สิทธิ์ 1 (ยาก)	
4613	Ⅳ.	จักรวาลของโลกิ	เจ้าไม่อยากฆ่าข้าเหรอไง?\จะปล่อยให้ข้ารอไปถึงเมื่อไหร่กัน?
461301	ด่าน 7	แขกที่ไม่ได้รับเชิญศักดิ์สิทธิ์ 2 (ยาก)	
461302	ด่าน 8	การเล่นที่น่าตื่นเต้น (ยาก)	
4700	Ⅰ.	บัญชีของผู้อาวุโส	โสโดม เมืองที่ดีงามที่ซึ่งท่านถูกตรึงกางเขน\จากวิวรณ์ 11:8
470001	ด่าน 1	อาศรม	
470002	ด่าน 2	บัญชีของผู้อาวุโส	
4701	Ⅱ.	เมล็ดพันธุ์วิญญาณ 2	โสโดม เมืองที่ดีงามที่ซึ่งท่านถูกตรึงกางเขน\จากวิวรณ์ 11:8
470101	ด่าน 3	เมล็ดพันธุ์วิญญาณ 1	
470102	ด่าน 4	เมล็ดพันธุ์วิญญาณ 2	
4702	Ⅲ.	ความลับมากมาย	โสโดม เมืองที่ดีงามที่ซึ่งท่านถูกตรึงกางเขน\จากวิวรณ์ 11:8
470201	ด่าน 5	ตามล่าหายา	
470202	ด่าน 6	ความลับมากมาย	
4703	Ⅳ.	หวังว่าเราจะได้พบกันอีก	โสโดม เมืองที่ดีงามที่ซึ่งท่านถูกตรึงกางเขน\จากวิวรณ์ 11:8
470301	ด่าน 7	เวทมนตร์ที่ไม่น่าพึ่งประสงค์	
470302	ด่าน 8	หวังว่าเราจะได้พบกันอีก	
4710	Ⅰ.	บัญชีของผู้อาวุโส	เขาเองก็คงจะไต่เต้าขึ้นมา\เป็นอสรพิษแห่งพงไพร...
471001	ด่าน 1	HARDอาศรม	
471002	ด่าน 2	HARDบัญชีของผู้อาวุโส	
4711	Ⅱ.	เมล็ดพันธุ์วิญญาณ 2	เขาเองก็คงจะไต่เต้าขึ้นมา\เป็นอสรพิษแห่งพงไพร...
471101	ด่าน 3	HARDเมล็ดพันธุ์วิญญาณ 1	
471102	ด่าน 4	HARDเมล็ดพันธุ์วิญญาณ 2	
4712	Ⅲ.	ความลับมากมาย	เขาเองก็คงจะไต่เต้าขึ้นมา\เป็นอสรพิษแห่งพงไพร...
471201	ด่าน 5	HARDตามล่าหายา	
471202	ด่าน 6	HARDความลับมากมาย	
4713	Ⅳ.	หวังว่าเราจะได้พบกันอีก	เขาเองก็คงจะไต่เต้าขึ้นมา\เป็นอสรพิษแห่งพงไพร...
471301	ด่าน 7	HARDเวทมนตร์ที่ไม่น่าพึ่งประสงค์	
471302	ด่าน 8	HARDหวังว่าเราจะได้พบกันอีก	
5000	Ⅰ.	การทดลองลี้ลับ	ฆ่าข้าซะ ช่วยข้าด้วย
500001	ด่าน 1	เฟสดำ	
500002	ด่าน 2	การทดลองลี้ลับ	
5001	Ⅱ.	การใส่สารใหม่ในหม้อหลอม	ฆ่าข้าซะ ช่วยข้าด้วย
500101	ด่าน 3	พลวง	
500102	ด่าน 4	การใส่สารใหม่ในหม้อหลอม	
5002	Ⅲ.	วงกลม	ฆ่าข้าซะ ช่วยข้าด้วย
500201	ด่าน 5	อูโรโบรอส	
500202	ด่าน 6	วงกลม	
5003	Ⅳ.	การแข็งตัวของเลือด	ฆ่าข้าซะ ช่วยข้าด้วย
500301	ด่าน 7	ลิธาร์จ	
500302	ด่าน 8	การแข็งตัวของเลือด	
5010	Ⅰ.	การทดลองลี้ลับ	ชัยชนะแก่ความเสื่อมทราม\จงไปเกิดใหม่ซะผู้เฒ่า
501001	ด่าน 1	HARD เฟสดำ	
501002	ด่าน 2	HARD การทดลองลี้ลับ	
5011	Ⅱ.	การใส่สารใหม่ในหม้อหลอม	ชัยชนะแก่ความเสื่อมทราม\จงไปเกิดใหม่ซะผู้เฒ่า
501101	ด่าน 3	HARD พลวง	
501102	ด่าน 4	HARD การใส่สารใหม่ในหม้อหลอม	
5012	Ⅲ.	วงกลม	ชัยชนะแก่ความเสื่อมทราม\จงไปเกิดใหม่ซะผู้เฒ่า
501201	ด่าน 5	HARD อูโรโบรอส	
501202	ด่าน 6	HARD วงกลม	
5013	Ⅳ.	การแข็งตัวของเลือด	
501301	ด่าน 7	HARD ลิธาร์จ	
501302	ด่าน 8	HARD การแข็งตัวของเลือด	
5100	Ⅰ.	หว่านพืชเช่นไรย่อมได้ผลเช่นนั้น	ไปถึงนิพพาน
510001	ด่าน 1	เทียนในสายลม	
510002	ด่าน 2	หว่านพืชเช่นไรย่อมได้ผลเช่นนั้น	
5101	Ⅱ.	สิ่งที่คาดไม่ถึง	ไปถึงนิพพาน
510101	ด่าน 3	ความปรารถนาทางโลก	
510102	ด่าน 4	สิ่งที่คาดไม่ถึง	
5102	Ⅲ.	ตื่นจากฝัน	ไปถึงนิพพาน
510201	ด่าน 5	สปิริตของมิโกะศาลเจ้า	
510202	ด่าน 6	ตื่นจากฝัน	
5103	Ⅳ.	เส้นทางสู่นิพพาน	ไปถึงนิพพาน
510301	ด่าน 7	ความเกลียดชัง	
510302	ด่าน 8	เส้นทางสู่นิพพาน	
5110	Ⅰ.	หว่านพืชเช่นไรย่อมได้ผลเช่นนั้น	ความโกรธนั้นน่ากลัวยิ่งกว่าเปลวไฟที่กำลังลุกโชน...
511001	ด่าน 1	HARDเทียนในสายลม	
511002	ด่าน 2	HARDหว่านพืชเช่นไรย่อมได้ผลเช่นนั้น	
5111	Ⅱ.	สิ่งที่คาดไม่ถึง	ความโกรธนั้นน่ากลัวยิ่งกว่าเปลวไฟที่กำลังลุกโชน...
511101	ด่าน 3	HARDความปรารถนาทางโลก	
511102	ด่าน 4	HARDสิ่งที่คาดไม่ถึง	
5112	Ⅲ.	ตื่นจากฝัน	ความโกรธนั้นน่ากลัวยิ่งกว่าเปลวไฟที่กำลังลุกโชน...
511201	ด่าน 5	HARDสปิริตของมิโกะศาลเจ้า	
511202	ด่าน 6	HARDตื่นจากฝัน	
5113	Ⅳ.	เส้นทางสู่นิพพาน	ความโกรธนั้นน่ากลัวยิ่งกว่าเปลวไฟที่กำลังลุกโชน...
511301	ด่าน 7	HARDความเกลียดชัง	
511302	ด่าน 8	HARDเส้นทางสู่นิพพาน	
5200	Ⅰ.	ลงมือทำง่ายกว่ามากังวล	ความตายเป็นเพียงแค่เหตุการณ์เล็กๆ\ชีวิตและโลหิตสีแดงไหลเป็นหนึ่งเดียวกัน
520001	ด่าน 1	ไม่ใช่เพื่อนธรรมดา	
520002	ด่าน 2	ลงมือทำง่ายกว่ามากังวล	
5201	Ⅱ.	ชื่อเพียงหนึ่งเดียว	ความตายเป็นเพียงแค่เหตุการณ์เล็กๆ\ชีวิตและโลหิตสีแดงไหลเป็นหนึ่งเดียวกัน
520101	ด่าน 3	โสโครกอีกครั้ง	
520102	ด่าน 4	ชื่อเพียงหนึ่งเดียว	
5202	Ⅲ.	ข้าต้องช่วยเพื่อนข้า	ความตายเป็นเพียงแค่เหตุการณ์เล็กๆ\ชีวิตและโลหิตสีแดงไหลเป็นหนึ่งเดียวกัน
520201	ด่าน 5	ไม่มีทางเลือก	
520202	ด่าน 6	ข้าต้องช่วยเพื่อนข้า	
5203	Ⅳ.	การฉลองอิสรภาพ	ความตายเป็นเพียงแค่เหตุการณ์เล็กๆ\ชีวิตและโลหิตสีแดงไหลเป็นหนึ่งเดียวกัน
520301	ด่าน 7	ทำมันด้วยความโอ้อวดเหรอ?	
520302	ด่าน 8	การฉลองอิสรภาพ	
5210	Ⅰ.	ลงมือทำง่ายกว่ามากังวล	ดื่มเลือดของข้าซะและเจ้าจะได้รับพลังชีวิต
521001	ด่าน 1	HARDไม่ใช่เพื่อนธรรมดา	
521002	ด่าน 2	HARDลงมือทำง่ายกว่ามากังวล	
5211	Ⅱ.	ชื่อเพียงหนึ่งเดียว	ดื่มเลือดของข้าซะและเจ้าจะได้รับพลังชีวิต
521101	ด่าน 3	HARDโสโครกอีกครั้ง	
521102	ด่าน 4	HARDชื่อเพียงหนึ่งเดียว	
5212	Ⅲ.	ข้าต้องช่วยเพื่อนข้า	ดื่มเลือดของข้าซะและเจ้าจะได้รับพลังชีวิต
521201	ด่าน 5	HARDไม่มีทางเลือก	
521202	ด่าน 6	HARDข้าต้องช่วยเพื่อนข้า	
5213	Ⅳ.	การฉลองอิสรภาพ	ดื่มเลือดของข้าซะและเจ้าจะได้รับพลังชีวิต
521301	ด่าน 7	HARDทำมันด้วยความโอ้อวดเหรอ?	
521302	ด่าน 8	HARDการฉลองอิสรภาพ	
5300	Ⅰ.	จุดหมายปลายทางใหม่	บางครั้งซาตานก็ปลอมตัว\เป็นเทวทูตแห่งแสง
530001	ด่าน 1	ความทรงจำของวันนั้น	
530002	ด่าน 2	จุดหมายปลายทางใหม่	
5301	Ⅱ.	เพื่อนของเขา	บางครั้งซาตานก็ปลอมตัว\เป็นเทวทูตแห่งแสง
530101	ด่าน 3	การแฝงตัว	
530102	ด่าน 4	เพื่อนของเขา	
5302	Ⅲ.	ศาสดาผู้หลงผิด	บางครั้งซาตานก็ปลอมตัว\เป็นเทวทูตแห่งแสง
530201	ด่าน 5	คำโกหก	
530202	ด่าน 6	ศาสดาผู้หลงผิด	
5303	Ⅳ.	ชะตาลิขิตให้มาพบกันอีกครั้ง	บางครั้งซาตานก็ปลอมตัว\เป็นเทวทูตแห่งแสง
530301	ด่าน 7	การพบกันอีกครั้ง	
530302	ด่าน 8	ชะตาลิขิตให้มาพบกันอีกครั้ง	
5310	Ⅰ.	จุดหมายปลายทางใหม่	คำพูดที่หลอกลวงนั่น\ให้อะไรกับเจ้าบ้าง
531001	ด่าน 1	ความทรงจำของวันนั้น (ยาก)	
531002	ด่าน 2	จุดหมายปลายทางใหม่ (ยาก)	
5311	Ⅱ.	เพื่อนของเขา	คำพูดที่หลอกลวงนั่น\ให้อะไรกับเจ้าบ้าง
531101	ด่าน 3	การแฝงตัว (ยาก)	
531102	ด่าน 4	เพื่อนของเขา (ยาก)	
5312	Ⅲ.	ศาสดาผู้หลงผิด	คำพูดที่หลอกลวงนั่น\ให้อะไรกับเจ้าบ้าง
531201	ด่าน 5	คำโกหก (ยาก)	
531202	ด่าน 6	ศาสดาผู้หลงผิด (ยาก)	
5313	Ⅳ.	ชะตาลิขิตให้มาพบกันอีกครั้ง	คำพูดที่หลอกลวงนั่น\ให้อะไรกับเจ้าบ้าง
531301	ด่าน 7	การพบกันอีกครั้ง (ยาก)	
531302	ด่าน 8	ชะตาลิขิตให้มาพบกันอีกครั้ง (ยาก)	
5400	Ⅰ.	ลีเจนด์	ให้โชคชะตาเป็นผู้นำทาง คำแนะนำมาจากความจริงใจ\และความจริงใจก็มาจากความหวังและความไว้ใจ
540001	ด่าน 1	การพบกันอีกครั้ง	
540002	ด่าน 2	ลีเจนด์	
5401	Ⅱ.	วิวรณ์	ให้โชคชะตาเป็นผู้นำทาง คำแนะนำมาจากความจริงใจ\และความจริงใจก็มาจากความหวังและความไว้ใจ
540101	ด่าน 3	ความทรมาน	
540102	ด่าน 4	วิวรณ์	
5402	Ⅲ.	ความจริงและความเท็จ	ให้โชคชะตาเป็นผู้นำทาง คำแนะนำมาจากความจริงใจ\และความจริงใจก็มาจากความหวังและความไว้ใจ
540201	ด่าน 5	ภาวะที่ไม่เห็นแก่ตัว	
540202	ด่าน 6	ความจริงและความเท็จ	
5403	Ⅳ.	พรหมลิขิต	ให้โชคชะตาเป็นผู้นำทาง คำแนะนำมาจากความจริงใจ\และความจริงใจก็มาจากความหวังและความไว้ใจ
540301	ด่าน 7	หายนะ	
540302	ด่าน 8	พรหมลิขิต	
5410	Ⅰ.	ลีเจนด์	ข้าจะต้องทำให้สำเร็จ\ข้าจะยอมรับชะตากรรมของข้า
541001	ด่าน 1	การพบกันอีกครั้ง (ยาก)	
541002	ด่าน 2	ลีเจนด์ (ยาก)	
5411	Ⅱ.	วิวรณ์	ข้าจะต้องทำให้สำเร็จ\ข้าจะยอมรับชะตากรรมของข้า
541101	ด่าน 3	ความทรมาน (ยาก)	
541102	ด่าน 4	วิวรณ์ (ยาก)	
5412	Ⅲ.	ความจริงและความเท็จ	ข้าจะต้องทำให้สำเร็จ\ข้าจะยอมรับชะตากรรมของข้า
