// key	HECATE_BOOK_TITLE_SHELF_	HECATE_BOOK_TITLE_	HECATE_BOOK_TITLE_SUB_	HECATE_BOOK_DESC_
100730	真理就是我的光明	真理就是我的光明	Season Scenario	來吧，挑戰與逆境！\閃耀吧，真理之光！
100731	銜尾蛇之尾	銜尾蛇之尾	Season Scenario	惡魔立於十字路口，美艷即在此處。
100732	懷特	榴彈懷特	Awakening Scenario	我在戰鬥中只需要\戰友與大槍！
100733	賽奧法諾	天真的賽奧法諾	Awakening Scenario	就算你跟其他人不同也沒關係。\我永遠都會在你身邊。
100734	第3-2章\悲慘世界	3-2 悲慘世界	Destiny Child Chapter.3	毋殺人。\出埃及記20章13節
100736	庫巴巴	追擊者庫巴巴	Awakening Scenario	我要讓你見識一下，誰才是你的王。
100737	尤娜	漆黑之影尤娜	Awakening Scenario	我是你的影子。\我守護你的光芒。
100738	甜蜜的生活	甜蜜的生活	Narrative Dungeon	重新收集深藏\在你心中的甜蜜回憶。
100739	阿提蜜西亞	指揮官阿提蜜西亞	Awakening Scenario	堅持不懈的人\將會獲勝！
100740	德律阿得斯	無憂無慮的妖精德律阿得斯	Awakening Scenario	我覺得自己胃口很好。\炸雞、漢堡、披薩…我該吃什麼呢？
100742	星夜	星夜	Season Scenario	在這個星辰墜落的夜晚，我的遙遠的故鄉又在哪裡呢…
100743	短篇故事\潘朵拉的魔盒	短篇故事:潘朵拉的魔盒	番外篇	他們無法在他處述說的糾纏不休故事。
100745	梅西耶	救國新星梅西耶	Awakening Scenario	普特納公主梅西耶，\前來拯救絕望的人民，並建立一個新的帝國！
100746	羅莎娜	亡命舞者羅莎娜	Awakening Scenario	我願意拋棄一切，只為回到\過往歡樂時光。
100747	第3-3章\童年之末	3-3 童年之末	Destiny Child Chapter.3	如今，夢已逝去，\取而代之的是寒風呼嘯的日子。
100748	沃丹	回歸的沃丹	Awakening Scenario	真相一經公開就毫無價值，\隱藏時則是無價至寶。
100749	賽特	裁決聖者賽特	Awakening Scenario	我是祂的劍，\祂在審判日時降下的聖罰。
100752	貓、狗\和\惡魔	貓、狗和惡魔	Narrative Dungeon	逃跑的貓狗！\讓我們前往世界的盡頭吧！
100753	拉西	夢想狗狗拉西	Awakening Scenario	你隨時都能找我。\不管你在哪，我都會前來的！
100754	凱西	問題貓貓凱西	Awakening Scenario	想跟我當朋友？\那可不容易。
100755	靈魂	靈魂	Season Scenario	你何以違抗自己的命運？
100756	鉢里	服從的鉢里	Awakening Scenario	倫子需要我。
100757	馬爾杜克	將成神的馬爾杜克	Awakening Scenario	你看起來還真有精神。\想聊聊嗎？
100758	羅蘋，盜賊\小姐	羅蘋，盜賊小姐	Season Scenario	誰找到就歸誰！如果你想要，就得和我打上一場！
100760	第4-1章\救贖	4-1 救贖	Destiny Child Chapter.4	他會從惡意中將你拯救而出的。\對他抱持著毫不動搖的信念吧。
100761	愛染明王	愛染明王	Awakening Scenario	愛生悲，悲生懼。\愚昧的眾生啊，讓自己的生命受命運支配吧。
100762	都桂花	巫女都桂花	Awakening Scenario	不論命運與否。\我的選擇由我決定。
100763	波利亞斯	速度愛好者波利亞斯	Awakening Scenario	喂，比賽一下如何？\不過你也知道我贏定了！
100764	諾托斯	超速諾托斯	Awakening Scenario	在比賽結束前，你永遠不會知道結果的！
100765	在路上	在路上	Narrative Dungeon	只要我有公路腳踏車，就不需要言語！
100767	福耳庫斯	替身巫女福耳庫斯	Awakening Scenario	我好無聊…\想跟我一起喝一杯嗎？
100768	錢德拉	異能人錢德拉	Awakening Scenario	我會狠狠教訓你，好讓你不再惹惱任何人。
100769	啤酒，乾杯！	啤酒，乾杯！	Season Scenario	誰將守護濱海村莊免受惡魔威脅呢？
100770	克雷斯尼克	敵對者克雷斯尼克	Awakening Scenario	惡臭地獄的僕人們啊，現在\就是你們嚥下最後一口氣的時候了。
100771	斯特里戈伊	紅血的斯特里戈伊	Awakening Scenario	我的朋友、我的兄弟、拯救我之人。\就算是在遺失的時光中，我現在依然在等待著你。
100773	白日夢	白日夢	Narrative Dungeon	如夢幻般的事件在你眼前展開。
100774	菲羅忒斯	優柔寡斷的菲羅忒斯	Awakening Scenario	我不是很懂什麼是愛。\但要是那能讓圖蘭開心…
100775	圖蘭	自信的圖蘭	Awakening Scenario	我真的很愛他。\我不後悔自己的任何選擇。
100777	第4-2章\轉生	4-2 轉生	Destiny Child Chapter.4	請不要離開我。因為你，我才得以存在。
100779	阿克拉西亞	偶像阿克拉西亞	Awakening Scenario	愚蠢的羔羊啊，進入我的圍欄中吧。\
100780	杜莎	詐欺師杜莎	Awakening Scenario	別把目光移開。宣誓你對我的忠誠。\
100781	馴狗\高手	馴狗高手	Season Scenario	你沒資格跟我一起生活！
100782	第4-3章\歸來	4-3 歸來	Destiny Child Chapter.4	記憶會消逝，但憤怒長存
100783	格琳戴兒	反擊者格琳戴兒	Awakening Scenario	這是專門為你準備的子彈。\令人恨不起來的虐待狂，格琳戴兒。
100784	反叛進行曲	反叛進行曲	Narrative Dungeon	問題兒童齊聚一堂！\誰是最強的麻煩製造者？
100794	莎萊斯	天堂的莎萊斯	Awakening Scenario	為讓黃泉之花綻放而生的天國守護者。
100795	石見	螭龍石見	Awakening Scenario	一個為復仇而活的惡魔。
100796	第4-4章\煉獄	4-4 煉獄	Destiny Child Chapter.4	時間永遠都是足夠的。\問題只在於選擇而已。
100797	誘惑\之中	誘惑之中	Narrative Dungeon	不知道今天能跟誰玩呢~？
100798	雅米	盛開雅米	Awakening Scenario	我是雅米，扎根於深淵中的駭人死之花…\喔？我嚇到你了嗎？
100803	第4-5章\玫瑰騎士	4-5 玫瑰騎士	Destiny Child Chapter.4	我的姊姊，我的新娘
100804	聖誕祝福	聖誕祝福	Narrative Dungeon	在聖誕季節踏上尋找自己命運之旅的孤獨惡魔。\她的命運究竟在何方呢？
100805	澤卡提	抵抗的澤卡提	Awakening Scenario	不要干涉我的事。\讓我隨心所欲的過活就好。
100806	達利亞	疾走的達利亞	Awakening Scenario	命運是自己創造的，\所以就讓我創造屬於你的吧！
100807	二重身	二重身	《命運之子》支線故事	跟妲比十分相似的澤卡提登場。\這是惡夢故事成真的時候。
100808	妮可	頓悟的 妮可	Awakening Scenario	想知道一項秘密嗎？\我也討厭聖誕節。
100809	珀皮塔	極地的 珀皮塔	Awakening Scenario	沒人能理解極地之風。\那是神的意志。
100810	格莉拉	掠奪者 格莉拉	Awakening Scenario	聖夜的惡夢穿過狂暴的風雪\前來找你了！
100811	拉尼	嚴謹的拉尼	Awakening Scenario	不要嘲笑我！\我是非常可怕的惡魔！
100812	列那	狡猾的列那	Awakening Scenario	看到惡魔那麼可怕的樣子，\我就忍不住想反抗他們。
100814	集合！	集合！	《命運之子》支線故事	突然的離別。\為了再會而四處奔走的亞莉亞，\而她的面前出現了能指引她之人。
100816	第4-6章\傷勝者第1章	4-6 負傷勝者第1章	Destiny Child Chapter.4	所有的族群\都被你的魔力所欺騙。
100817	什麼是愛？	什麼是愛？	《命運之子》支線故事	薇薇安平等的安撫所有人。她能為大家上哪些愛的課程呢？
100824	第4-7章\傷勝者第2章	4-7 負傷勝者第2章	Destiny Child Chapter.4	惡魔沉眠，朝聖者踐踏其墓。
100828	第6-2章\異常現象	6-2 異常現象	Destiny Child Chapter 6	這是個有個奇異現象發生的世界。\密特拉面對了自己的內在。\而修道院正發生著改變。
100831	卡那羅	領主卡那羅	Awakening Scenario	半神的顧問。\能喚醒你體內力量的賢者。
100834	彼列	混沌的彼列	Awakening Scenario	魔界唯一的執行官，\並且是輔佐魔界魔王的三名議會成員之一。
100835	俱毗羅	北國俱毗羅	Awakening Scenario	踏上大巫師梅林道路的可靠又睿智驅魔師。
100837	第4-8章\負傷勝者\第3章	4-8負傷勝者第3章	Destiny Child Chapter.4	所多瑪。就是他們的主釘十字架之處。
100840	薩麥爾	物慾的薩麥爾	Awakening Scenario	一個受自己貪婪所控制的惡魔。
100841	希妮	水鬼希妮	覺醒劇情	一個應該投胎成水鬼的調皮惡魔。
100842	艾莉希恩	自由的艾莉希恩	覺醒劇情	追尋自由與浪漫的船長。
100844	艾莉希恩在哪裡？	艾莉希恩在哪裡？	Season Scenario	發生在茫茫大海中一個偏遠小島上的故事。
100846	第5-1章\一即全	5-1一即全	Destiny Child Chapter.5	幸運的闇之門。
100847	第5-2章\接近涅槃	5-2接近涅槃	Destiny Child Chapter.5	該是從這怨恨中解放的時候了。
100849	《夏季麻煩》	《夏季麻煩》	Narrative Dungeon	充滿麻煩的\仲夏慶典。
100851	塞列歐斯	淫慾的塞列歐斯	Awakening Scenario	聖物塞列歐斯既賢明又思緒快速，\但她依舊欲求不滿。
100852	弗蕾亞	疾馳的弗蕾亞	Awakening Scenario	我都不知道有人在後方注視著我，\但大家的加油幫了我大忙喵！
100855	第6-4章\九霄雲外\第1章	6-4 九霄雲外第1章	Destiny Child Chapter 6	最近我開心得像是作夢一樣。\如果這是一場夢，那我希望永遠不要醒來。
100864	第6-5章\九霄雲外\第2章	6-5 九霄雲外第2章	Destiny Child Chapter 6	一場愉快的夢和背後的真相。
100866	索爾	索爾		真是麻煩死了。\一起上吧。
100867	拉姆蕾薩爾	拉姆蕾薩爾	Awakening Scenario	我不知道自己來到這個世界的原因。\我必須努力找出答案。
100868	米莉雅	米莉雅	Awakening Scenario	我想你似乎也沒那麼差。\只要我還在這個世界，我就會幫助你。
100869	大亂鬥	大亂鬥	Narrative Dungeon	新的聖騎士團員選拔開始了？！
100875	第5-3章\生命之血	5-3生命之血	Destiny Child Chapter.5	你忘記我了嗎？
100880	聖誕頌歌	聖誕頌歌	Season Scenario	你想聽聽卡蘿的聖誕故事嗎？
100881	史古基	祝福的史古基	Awakening Scenario	聖誕快樂！\你聖誕節想要什麼禮物呢？
100882	邀請	邀請	Season Scenario	朱諾和帝瓦茲的第二次婚禮。朱諾在帝瓦茲的喜帖裡\附上了一張獨特的造型兌換券。
100883	奧弗伊斯	黑兔奧弗伊斯	Awakening Scenario	不是大贏就是大輸。\我知道我運氣很好！
100884	幕間：預兆	幕間：預兆	Destiny Child Chapter.4 : Intermission	變化或結尾。希望或絕望。\世界的盡頭或者是新的開始。
100885	艾芮兒	看守者艾芮兒	Awakening Scenario	隱藏自己身份的天國代表天使艾芮兒。
100886	第5-4章\光明的天使	5-4 光明的天使	Destiny Child Chapter.5	撒旦有時會將自己\裝作光明的天使。
100900	第5-5章\命運	5-5命運	Destiny Child Chapter.5	命運
100907	希特莉	希特莉	Scenario Dungeon	希德，希德希德。希德希德!
100916	第6-1章\半神	6-1 半神	Destiny Child Chapter 6	神與人類的子嗣以半神的身分為人所知，\但他們其實是惡魔\與能寄託生命之人後代的超常存在。
100922	6-3\惡魔執行官	6-3惡魔執行官	Destiny Child Chapter 6	來自魔界的不速之客。魔界的第三把交椅，彼列。
